Points:0,Points:1,C
7.1745200e+00,1.3341963e+00,2.7745444e-02
7.3405644e+00,1.3349368e+00,2.6730366e-02
3.1471782e+00,1.3351806e+00,5.3545514e-05
1.1557465e+00,1.3362423e+00,7.9284271e-10
8.1687814e+00,1.3362933e+00,1.9777191e-02
4.5729409e+00,1.3364975e+00,1.3590085e-04
2.0925886e+00,1.3383568e+00,1.2474940e-05
4.9521392e+00,1.3392857e+00,2.9806641e-04
9.5795083e+00,1.3393976e+00,2.1109934e-02
5.8410158e+00,1.3422470e+00,2.5755321e-02
4.2665060e+00,1.3446122e+00,8.4581847e-05
7.9873049e+00,1.3456236e+00,2.0333669e-02
4.0614744e+00,1.3456751e+00,7.0184883e-05
1.6224811e-01,1.3490463e+00,5.0487041e-14
3.0982095e-01,1.3497096e+00,1.7296946e-13
3.3840992e+00,1.3515001e+00,4.6917716e-05
7.5258961e+00,1.3555547e+00,2.5160178e-02
7.9036540e+00,1.3563133e+00,2.0864595e-02
3.8589159e+00,1.3575078e+00,6.3211931e-05
4.4608828e+00,1.3576308e+00,1.3268552e-04
5.6172855e+00,1.3600117e+00,2.5338257e-02
8.2603960e+00,1.3603658e+00,2.0956728e-02
3.3051506e+00,1.3604692e+00,4.6791821e-05
7.0836623e+00,1.3683438e+00,2.7372566e-02
2.3256783e+00,1.3698376e+00,1.8376944e-05
8.9123798e+00,1.3728130e+00,2.0675755e-02
6.2905230e+00,1.3735645e+00,2.4925214e-02
9.0022183e+00,1.3745891e+00,2.0293043e-02
2.6898227e+00,1.3748515e+00,3.0426696e-05
9.3355221e+00,1.3767735e+00,2.1461680e-02
2.4873432e+00,1.3803186e+00,2.7343992e-05
9.4161108e+00,1.3820940e+00,2.1342643e-02
9.3364623e-01,1.3825269e+00,3.8029242e-11
7.4147673e+00,1.3828701e+00,2.6248534e-02
3.9280160e+00,1.3840761e+00,6.8833420e-05
6.4811535e+00,1.3844100e+00,2.5004301e-02
7.2500265e+00,1.3859904e+00,2.7385226e-02
5.9976990e+00,1.3895410e+00,2.8293653e-02
1.0320391e+00,1.3918339e+00,5.0460315e-11
4.7815642e+00,1.3944796e+00,2.3048508e-04
8.7384711e+00,1.3958772e+00,2.0201993e-02
6.0802354e+00,1.3969983e+00,2.9010579e-02
6.2089562e+00,1.3972290e+00,2.4794384e-02
1.3009103e+00,1.3986999e+00,1.2661927e-08
2.2452996e+00,1.3987739e+00,1.3002151e-05
1.9385969e+00,1.3992262e+00,3.6667453e-06
8.0731307e+00,1.3996389e+00,1.9636170e-02
2.8374145e+00,1.4030975e+00,3.1410684e-05
3.5660002e+00,1.4040112e+00,4.9055833e-05
7.7609270e+00,1.4042786e+00,2.1216609e-02
3.7277658e+00,1.4070676e+00,5.6605918e-05
6.9170969e+00,1.4077699e+00,2.6354559e-02
8.6638822e+00,1.4097518e+00,2.0017448e-02
8.4528059e+00,1.4103110e+00,2.2310464e-02
3.1541409e+00,1.4113380e+00,3.4437211e-05
2.9751515e+00,1.4132380e+00,3.3440194e-05
1.6333811e+00,1.4145110e+00,6.8076114e-07
8.5394293e+00,1.4149095e+00,2.0937613e-02
1.7677662e+00,1.4162341e+00,1.0167332e-06
9.7725349e+00,1.4163309e+00,2.0492394e-02
3.5190937e-02,1.4166667e+00,2.3360613e-14
2.0388245e+00,1.4169056e+00,3.9636324e-06
2.3986624e+00,1.4202565e+00,1.8386618e-05
6.3787349e+00,1.4205926e+00,2.2468895e-02
9.8847809e+00,1.4218534e+00,2.1158744e-02
9.1608782e+00,1.4226563e+00,2.1030530e-02
4.6260576e+00,1.4227277e+00,1.9774241e-04
2.7606296e+00,1.4234799e+00,2.8445340e-05
5.2361691e-01,1.4238061e+00,3.7750354e-12
1.2057899e+00,1.4244597e+00,1.2377247e-09
3.7929536e+00,1.4249893e+00,6.3320477e-05
6.6422733e+00,1.4253194e+00,2.7335622e-02
1.4915884e+00,1.4260736e+00,1.6365795e-07
7.4146743e-01,1.4270684e+00,6.1342429e-12
9.5635058e+00,1.4270898e+00,2.0968785e-02
4.8856869e+00,1.4275620e+00,3.4854548e-04
3.4647717e+00,1.4279661e+00,4.8213760e-05
3.1338942e-01,1.4288710e+00,7.3658800e-13
4.2611150e+00,1.4319232e+00,1.5393342e-04
7.5889632e+00,1.4324977e+00,2.4956275e-02
6.7896541e+00,1.4331411e+00,2.6363950e-02
2.0558614e-01,1.4350087e+00,7.4041852e-13
3.2532848e+00,1.4391287e+00,3.4304624e-05
2.6177150e+00,1.4394754e+00,2.2343503e-05
8.8601097e+00,1.4408055e+00,2.0540400e-02
7.8614535e+00,1.4418327e+00,2.0627515e-02
6.5637819e+00,1.4427581e+00,2.6291420e-02
9.0507932e+00,1.4488567e+00,1.9846929e-02
5.6321486e+00,1.4494818e+00,2.4082502e-02
5.8248297e+00,1.4497550e+00,2.5999110e-02
4.7152094e+00,1.4498818e+00,2.2059224e-04
2.8922506e+00,1.4499554e+00,3.0733228e-05
2.5455622e+00,1.4506176e+00,2.2474903e-05
4.1002679e+00,1.4522194e+00,1.4494172e-04
7.0624225e+00,1.4528045e+00,2.7272639e-02
8.2548425e+00,1.4552823e+00,2.1052338e-02
3.6514027e+00,1.4565100e+00,5.8274539e-05
1.6887690e+00,1.4578651e+00,6.8503442e-07
7.6960476e+00,1.4581527e+00,2.2905972e-02
8.7781490e+00,1.4608004e+00,1.9901782e-02
3.9458059e+00,1.4618949e+00,1.3983093e-04
9.4566993e+00,1.4620470e+00,2.1120361e-02
6.8581640e+00,1.4655818e+00,2.5680284e-02
1.3491421e+00,1.4657465e+00,1.1260123e-08
8.6023456e+00,1.4662427e+00,2.0253604e-02
9.2429395e+00,1.4671114e+00,2.0731156e-02
5.8493176e-01,1.4677519e+00,3.7155962e-12
1.8922840e+00,1.4706117e+00,1.0681339e-06
4.4374146e+00,1.4709492e+00,2.0902653e-04
6.7262446e-01,1.4714933e+00,3.7476330e-12
6.9807101e+00,1.4726166e+00,2.6051313e-02
7.2140185e+00,1.4745802e+00,2.7086980e-02
1.5625189e+00,1.4762139e+00,1.7447078e-07
7.4375790e+00,1.4763948e+00,2.6242358e-02
3.1037988e+00,1.4768957e+00,2.9450027e-05
2.2417762e+00,1.4783007e+00,6.7291094e-06
3.0301288e+00,1.4814051e+00,2.9506606e-05
1.8233835e+00,1.4818301e+00,1.0041475e-06
8.0760290e+00,1.4833251e+00,1.9278834e-02
9.6191552e+00,1.4839130e+00,2.0419372e-02
9.7169023e+00,1.4849428e+00,2.0148349e-02
2.7323831e+00,1.4879613e+00,2.2259220e-05
2.0423430e+00,1.4882413e+00,3.0715885e-06
8.8262173e-01,1.4890139e+00,6.4940985e-12
4.2000549e+00,1.4909580e+00,1.6207605e-04
8.4162497e+00,1.4914171e+00,2.2734412e-02
1.4219371e+00,1.4924212e+00,1.5723270e-08
6.7223847e+00,1.4930040e+00,2.7429555e-02
3.5900583e-01,1.4952198e+00,1.5345474e-12
1.0504323e+00,1.4960569e+00,3.7380227e-11
4.3041977e-01,1.4966365e+00,1.5044085e-12
5.9764449e+00,1.4975197e+00,2.7445508e-02
9.4248607e-02,1.5000000e+00,1.0979811e-12
7.5367585e+00,1.5006925e+00,2.5431612e-02
4.3601727e+00,1.5012598e+00,2.1817595e-04
1.8593837e-01,1.5013575e+00,1.0840463e-12
6.2012181e+00,1.5021413e+00,2.7420140e-02
5.7483324e+00,1.5025891e+00,2.5191863e-02
1.2025969e+00,1.5028528e+00,4.0634098e-10
2.3969889e+00,1.5046454e+00,1.0037644e-05
4.0486198e+00,1.5049693e+00,1.7684360e-04
8.1295423e-01,1.5053475e+00,5.7606336e-12
9.9392258e+00,1.5053524e+00,2.1661193e-02
3.4578260e+00,1.5071184e+00,6.2609641e-05
7.1172722e+00,1.5072468e+00,2.6782765e-02
4.5393798e+00,1.5085386e+00,2.1944176e-04
2.6496508e+00,1.5095036e+00,2.2011365e-05
3.2535154e+00,1.5109186e+00,3.0527509e-05
6.1297220e+00,1.5109659e+00,2.9302638e-02
8.3202652e+00,1.5124882e+00,2.1061966e-02
6.3592003e+00,1.5132815e+00,2.8149246e-02
8.1661263e+00,1.5148960e+00,2.0547214e-02
6.5318100e+00,1.5153027e+00,2.7219746e-02
2.1383494e+00,1.5155417e+00,3.1314685e-06
4.9335477e+00,1.5168477e+00,4.3408320e-04
5.5576533e+00,1.5176375e+00,2.4367868e-02
7.2676450e+00,1.5222415e+00,2.6822145e-02
5.9090155e+00,1.5228742e+00,2.6406143e-02
7.3836579e+00,1.5247334e+00,2.6194863e-02
3.7846417e+00,1.5262977e+00,1.8386142e-04
8.9002478e+00,1.5305267e+00,2.1159933e-02
2.3204815e+00,1.5337533e+00,6.6979355e-06
2.4737443e+00,1.5348783e+00,1.0185057e-05
3.8683939e+00,1.5366349e+00,1.9589318e-04
1.9509271e+00,1.5366619e+00,1.1127131e-06
9.0010927e+00,1.5368017e+00,2.1439300e-02
3.6336081e+00,1.5386400e+00,1.8580053e-04
1.1348903e+00,1.5406213e+00,4.9000759e-11
2.8695640e+00,1.5406478e+00,1.9020271e-05
7.9056947e+00,1.5436105e+00,2.1113247e-02
9.4157488e+00,1.5439111e+00,2.1374310e-02
8.5974220e+00,1.5481000e+00,2.0076819e-02
1.6682975e+00,1.5486494e+00,3.7951624e-07
3.1600347e+00,1.5487069e+00,2.8456236e-05
6.4296469e+00,1.5496436e+00,2.7950572e-02
1.2873986e+00,1.5513404e+00,7.0382775e-10
9.6789329e-01,1.5543710e+00,7.3726137e-12
4.6951511e+00,1.5554203e+00,2.5689041e-04
8.7533608e+00,1.5561664e+00,1.9656113e-02
5.3730947e-01,1.5568630e+00,2.1036152e-12
2.7864814e+00,1.5582714e+00,1.7813661e-05
7.7275724e+00,1.5589712e+00,2.3323445e-02
7.9960965e+00,1.5636448e+00,1.9431377e-02
3.5412599e+00,1.5652936e+00,1.9325670e-04
9.5975523e+00,1.5674690e+00,2.0540828e-02
1.5858372e+00,1.5681118e+00,1.7695488e-07
2.9999296e+00,1.5684852e+00,1.9202922e-05
6.6694425e-01,1.5686055e+00,2.8227035e-12
6.2632503e+00,1.5711657e+00,2.9758910e-02
1.7979359e+00,1.5719581e+00,4.4019363e-07
6.9710594e+00,1.5723211e+00,2.5483276e-02
3.3830672e+00,1.5728378e+00,5.6972452e-05
6.0717161e+00,1.5730803e+00,2.7665846e-02
3.3112949e+00,1.5744446e+00,3.2651572e-05
4.5732226e-01,1.5746105e+00,1.8698839e-12
6.5688790e+00,1.5761808e+00,2.7442489e-02
8.4979495e+00,1.5778728e+00,2.1672553e-02
7.5701298e+00,1.5783780e+00,2.5511325e-02
9.2491416e+00,1.5787660e+00,2.1012293e-02
4.5708028e+00,1.5793962e+00,2.5425127e-04
7.0912178e+00,1.5809757e+00,2.6524740e-02
9.7348343e+00,1.5813315e+00,2.0516784e-02
6.8969341e+00,1.5814115e+00,2.5806914e-02
5.9057670e-02,1.5833333e+00,2.0177153e-12
3.7016593e+00,1.5905060e+00,2.6410804e-04
2.9222657e+00,1.5910106e+00,1.8784462e-05
2.1356542e+00,1.5933630e+00,2.5651087e-06
9.8965915e+00,1.5935094e+00,1.9352117e-02
6.7501049e+00,1.5941783e+00,2.7742981e-02
2.4477426e-01,1.5947380e+00,2.8661709e-12
3.1003844e-01,1.5947380e+00,3.0794630e-12
7.2298338e+00,1.5957545e+00,2.6868621e-02
1.7218471e+00,1.5971464e+00,3.7686828e-07
8.6754334e+00,1.5972578e+00,2.0351091e-02
2.6577994e+00,1.5978409e+00,1.1395740e-05
8.8409077e+00,1.6011029e+00,2.0197033e-02
7.4174923e+00,1.6011932e+00,2.6378321e-02
9.3341568e+00,1.6036242e+00,2.1125276e-02
2.4907270e+00,1.6051815e+00,7.9689228e-06
5.8604455e-01,1.6061483e+00,2.1396928e-12
7.8366930e+00,1.6068749e+00,2.2251720e-02
9.4620726e+00,1.6072078e+00,2.0901937e-02
5.5963791e+00,1.6080699e+00,2.2927916e-02
4.2490294e+00,1.6084507e+00,4.5355200e-04
1.4614293e+00,1.6088038e+00,1.3055816e-08
4.8738208e+00,1.6102509e+00,4.2667651e-04
7.6538593e+00,1.6110016e+00,2.3639389e-02
4.0687593e+00,1.6134136e+00,6.0071071e-04
4.3354697e+00,1.6140933e+00,4.3805700e-04
1.9723425e+00,1.6162554e+00,7.9874022e-07
9.5349010e+00,1.6162640e+00,2.0375487e-02
8.1450439e+00,1.6173001e+00,2.0303483e-02
3.8784463e+00,1.6205574e+00,4.6735856e-04
1.3029147e+00,1.6216628e+00,6.5642814e-10
7.1501528e+00,1.6218221e+00,2.6985541e-02
7.8071167e-01,1.6230754e+00,3.0727935e-12
4.7496397e+00,1.6231831e+00,3.6530132e-04
8.3090889e+00,1.6235543e+00,1.9629242e-02
9.6617597e+00,1.6246008e+00,2.0783208e-02
2.3169093e+00,1.6250972e+00,2.8502211e-06
9.8022776e+00,1.6255521e+00,1.9823317e-02
7.0267174e+00,1.6262379e+00,2.5860745e-02
6.6303538e+00,1.6262385e+00,2.9661251e-02
2.7514320e+00,1.6276855e+00,1.1468601e-05
3.1718612e+00,1.6287191e+00,1.6379983e-05
7.5047846e+00,1.6305400e+00,2.6365460e-02
5.7504770e+00,1.6306885e+00,2.5854354e-02
9.7873477e-01,1.6312763e+00,6.5773394e-12
1.5543988e+00,1.6343540e+00,3.2957620e-08
4.2837497e-01,1.6385353e+00,3.5036808e-12
2.5983024e+00,1.6389633e+00,7.9020173e-06
7.0354466e-01,1.6419085e+00,3.0182411e-12
5.9048673e+00,1.6432287e+00,2.6382489e-02
3.0384302e+00,1.6441887e+00,1.4370116e-05
6.4389410e+00,1.6446315e+00,2.6363366e-02
1.8406520e+00,1.6451279e+00,3.9754654e-07
2.0610632e+00,1.6456561e+00,8.5149928e-07
9.0543699e+00,1.6461501e+00,2.2335945e-02
6.0698889e+00,1.6463464e+00,2.7656130e-02
6.5226629e+00,1.6467041e+00,2.6907477e-02
2.2355088e+00,1.6474659e+00,2.4470482e-06
8.0515915e+00,1.6476920e+00,1.9650800e-02
6.6994963e+00,1.6490961e+00,2.8200436e-02
6.8561445e+00,1.6501451e+00,2.6308760e-02
1.4041504e+00,1.6524514e+00,1.2128551e-09
3.9759978e+00,1.6542616e+00,7.1705892e-04
1.1486372e+00,1.6593809e+00,2.4442015e-11
3.5250510e-01,1.6600795e+00,3.4561013e-12
3.2589582e+00,1.6626502e+00,3.2644704e-05
1.0725673e-01,1.6646943e+00,5.7906890e-12
1.9212080e+00,1.6661195e+00,4.1393867e-07
2.4103994e+00,1.6662925e+00,2.9569594e-06
9.1650708e+00,1.6666729e+00,2.1755025e-02
9.3804806e+00,1.6669209e+00,2.0225946e-02
3.5252624e+00,1.6676108e+00,1.3515868e-03
5.6730190e+00,1.6680134e+00,2.4522466e-02
8.4852485e+00,1.6686244e+00,2.1299008e-02
8.2225838e+00,1.6687525e+00,2.0220765e-02
7.2942836e+00,1.6687713e+00,2.6626617e-02
6.2695981e+00,1.6691199e+00,2.9589933e-02
7.3659292e+00,1.6717181e+00,2.6905380e-02
3.1154365e+00,1.6731050e+00,1.4627731e-05
4.5107540e+00,1.6743679e+00,4.8539581e-04
2.0128356e-01,1.6747414e+00,6.1086372e-12
3.7021518e+00,1.6748923e+00,1.8744271e-03
9.9573657e+00,1.6763923e+00,1.9407621e-02
4.1693819e+00,1.6781563e+00,6.9578306e-04
5.5387259e+00,1.6786676e+00,2.2768287e-02
9.0851087e-01,1.6809032e+00,3.1245247e-12
3.4354448e+00,1.6811549e+00,1.1485804e-03
5.4687999e-01,1.6883382e+00,3.9673457e-12
8.6709752e+00,1.6904015e+00,2.0998215e-02
5.9704694e+00,1.6911403e+00,2.6926910e-02
7.8526593e+00,1.6914373e+00,2.0688172e-02
8.8547338e+00,1.6915246e+00,2.0231760e-02
1.0750208e+00,1.6917218e+00,7.3638022e-12
1.2318600e+00,1.6919348e+00,4.1573848e-11
8.3923725e+00,1.6932348e+00,2.0603864e-02
3.7951867e+00,1.6946065e+00,2.2033414e-03
6.5841377e+00,1.6967618e+00,2.9607335e-02
8.1811496e-01,1.6971492e+00,3.0096471e-12
5.8228261e+00,1.6982088e+00,2.5712023e-02
4.9402731e+00,1.7005460e+00,5.6309612e-04
4.3940512e+00,1.7027963e+00,5.4948324e-04
4.6919762e-01,1.7029777e+00,4.3064307e-12
2.9239491e+00,1.7032131e+00,8.8157375e-06
6.1299168e+00,1.7061382e+00,2.6652579e-02
6.3748423e+00,1.7062236e+00,2.6759816e-02
7.1726849e+00,1.7076785e+00,2.6954787e-02
9.6231611e+00,1.7078175e+00,2.0804625e-02
4.7068151e+00,1.7092728e+00,5.4288200e-04
9.5447463e+00,1.7096827e+00,2.0783013e-02
1.7300067e+00,1.7120450e+00,1.6428685e-07
7.6573088e+00,1.7122569e+00,2.4066407e-02
2.7851007e+00,1.7135039e+00,7.1564583e-06
7.4958307e+00,1.7162571e+00,2.6832524e-02
8.0277304e+00,1.7167699e+00,1.9087827e-02
1.5917079e+00,1.7201261e+00,2.3250197e-08
7.0381598e+00,1.7208079e+00,2.6131192e-02
6.2095881e+00,1.7220017e+00,2.7164142e-02
2.0975869e+00,1.7238315e+00,6.7815012e-07
3.6181031e+00,1.7253434e+00,2.6658901e-03
2.6178938e+00,1.7259611e+00,3.2382088e-06
9.8063267e+00,1.7287404e+00,1.9606740e-02
7.9367528e+00,1.7304322e+00,1.9580255e-02
2.9957609e+00,1.7313058e+00,8.8832701e-06
8.5802628e+00,1.7319954e+00,2.2119793e-02
2.2009763e+00,1.7328649e+00,7.4236982e-07
1.4281436e+00,1.7329423e+00,9.6793999e-10
3.2848965e+00,1.7349494e+00,2.5294327e-04
6.8700317e+00,1.7363507e+00,2.6660496e-02
4.5922776e+00,1.7364817e+00,5.3069904e-04
1.8047924e+00,1.7366710e+00,1.6854433e-07
9.3899029e+00,1.7372104e+00,2.0501250e-02
8.7627287e+00,1.7397318e+00,2.1068706e-02
9.0079097e+00,1.7439640e+00,2.1603844e-02
7.7469882e+00,1.7447888e+00,2.3136353e-02
3.2022560e-01,1.7463252e+00,4.9688839e-12
7.2605258e+00,1.7469456e+00,2.6902449e-02
3.9720550e+00,1.7471366e+00,5.7867764e-03
4.8199060e-02,1.7480277e+00,5.5213831e-12
6.5883204e-01,1.7492305e+00,3.7351851e-12
7.4166984e+00,1.7522450e+00,2.7328933e-02
1.9557553e+00,1.7547935e+00,3.1021965e-07
8.9323217e+00,1.7548882e+00,2.0930574e-02
3.3896108e+00,1.7550608e+00,2.1417599e-03
6.7245770e+00,1.7554032e+00,2.7132140e-02
9.9006407e+00,1.7555212e+00,2.0992176e-02
9.1956923e+00,1.7557621e+00,2.2665882e-02
5.8306706e-01,1.7581173e+00,3.7719842e-12
9.4346380e-01,1.7593335e+00,3.2091999e-12
2.8660449e+00,1.7600685e+00,7.0674931e-06
2.3426825e-01,1.7609871e+00,5.5147582e-12
7.1251922e+00,1.7614020e+00,2.6931328e-02
2.4372114e+00,1.7633724e+00,1.8911276e-06
5.9755510e+00,1.7652170e+00,2.6934304e-02
7.5646254e+00,1.7653503e+00,2.6083770e-02
3.1411704e+00,1.7659931e+00,1.9375218e-05
6.5858403e+00,1.7680646e+00,2.9668398e-02
1.6750956e+00,1.7698960e+00,2.7815963e-08
2.7110595e+00,1.7706572e+00,3.3159702e-06
9.4813402e+00,1.7709160e+00,2.0893241e-02
9.6478983e+00,1.7710100e+00,2.0522841e-02
1.0405559e+00,1.7724161e+00,4.1934869e-12
5.5810052e+00,1.7727216e+00,2.2326961e-02
5.6576451e+00,1.7738417e+00,2.3692283e-02
6.0642577e+00,1.7742261e+00,2.6755304e-02
8.2215682e+00,1.7743607e+00,2.0164869e-02
3.8212217e+00,1.7744225e+00,8.5244818e-03
4.1703681e+00,1.7748799e+00,2.4892523e-03
1.5227316e+00,1.7750667e+00,1.7872821e-09
6.9616553e+00,1.7766333e+00,2.6118952e-02
9.3015607e+00,1.7776873e+00,2.0802051e-02
9.7398493e+00,1.7818093e+00,1.9318404e-02
2.0434135e+00,1.7831047e+00,3.2107880e-07
6.7890727e+00,1.7866910e+00,2.7667446e-02
8.0774207e+00,1.7867131e+00,1.8485621e-02
7.7466444e-01,1.7876918e+00,3.4630737e-12
2.5371304e+00,1.7892592e+00,1.8972532e-06
4.9025409e+00,1.7898317e+00,6.0647225e-04
4.7453925e+00,1.7898466e+00,6.1365606e-04
1.2608866e+00,1.7923059e+00,4.1728434e-11
6.4173388e+00,1.7930371e+00,2.9413858e-02
3.9005384e+00,1.7932484e+00,8.5579762e-03
3.2235335e+00,1.7939064e+00,1.6801524e-04
8.3911664e+00,1.7960387e+00,2.1208163e-02
4.3830863e-01,1.7969580e+00,5.7716618e-12
4.3655024e+00,1.8005808e+00,1.7278259e-03
1.8735990e+00,1.8013170e+00,1.6987198e-07
1.3559345e+00,1.8025247e+00,6.8932332e-11
3.0573572e+00,1.8026927e+00,9.4711967e-06
4.0658026e+00,1.8030122e+00,5.9334973e-03
5.8004162e+00,1.8031855e+00,2.5689579e-02
6.6571370e+00,1.8038483e+00,2.6182482e-02
2.2439452e+00,1.8055146e+00,6.7252250e-07
7.9455812e+00,1.8139906e+00,1.8657509e-02
3.6254299e+00,1.8148851e+00,1.9983037e-02
4.5811667e+00,1.8155003e+00,6.7813993e-04
3.6520648e-01,1.8187613e+00,5.5077256e-12
6.5200250e+00,1.8202270e+00,2.9206391e-02
6.2501550e+00,1.8208219e+00,2.8027801e-02
6.9254853e-01,1.8209400e+00,3.8448054e-12
8.5677498e+00,1.8214068e+00,2.1790815e-02
8.1514105e+00,1.8216329e+00,1.8950483e-02
7.7612276e+00,1.8232599e+00,2.3332553e-02
3.4168844e+00,1.8232675e+00,1.0821290e-02
4.2635121e+00,1.8237782e+00,2.6821092e-03
4.8169373e+00,1.8238139e+00,6.4799239e-04
9.3505731e-02,1.8276211e+00,5.8111532e-12
7.3040913e+00,1.8286476e+00,2.7047488e-02
1.8554809e-01,1.8305334e+00,5.5291249e-12
8.7490705e+00,1.8309224e+00,2.2155895e-02
7.3886184e+00,1.8310002e+00,2.6993004e-02
2.3545232e+00,1.8315009e+00,7.0208018e-07
8.3068671e+00,1.8319665e+00,2.1257758e-02
5.9293099e+00,1.8320072e+00,2.6420440e-02
6.0799203e+00,1.8344721e+00,2.6890307e-02
9.1412125e+00,1.8351920e+00,2.1955257e-02
5.7126932e+00,1.8414934e+00,2.3575378e-02
8.8874033e-01,1.8423588e+00,3.3323303e-12
1.0987070e+00,1.8433953e+00,4.2958535e-12
9.9432749e+00,1.8438348e+00,2.1243178e-02
9.0641308e+00,1.8439167e+00,2.1819319e-02
3.7355135e+00,1.8442499e+00,2.1341120e-02
9.5003181e+00,1.8470225e+00,2.1165612e-02
4.6698274e+00,1.8479181e+00,7.1527215e-04
8.0273989e+00,1.8481871e+00,1.8270941e-02
9.5884614e+00,1.8489817e+00,2.0577186e-02
8.8948784e+00,1.8502738e+00,2.1526572e-02
5.8593212e+00,1.8522276e+00,2.5673817e-02
6.9558022e+00,1.8532961e+00,2.6237932e-02
7.8757271e+00,1.8534668e+00,1.9630852e-02
8.1033688e-01,1.8544711e+00,3.3320465e-12
3.5246146e+00,1.8546648e+00,3.0558860e-02
6.3526616e+00,1.8547537e+00,2.8531280e-02
2.7329732e+00,1.8562164e+00,1.8583655e-06
9.3032614e+00,1.8562650e+00,2.0797569e-02
5.5422793e+00,1.8587599e+00,2.2441803e-02
2.0654220e+00,1.8600592e+00,2.4824900e-07
8.4715294e+00,1.8608398e+00,2.1364890e-02
6.1861464e+00,1.8652044e+00,2.7804005e-02
6.7897051e+00,1.8663091e+00,2.8000978e-02
1.2086967e+00,1.8668561e+00,7.0374229e-12
5.4525137e-01,1.8677914e+00,4.3757223e-12
2.8864898e+00,1.8687739e+00,2.1288120e-06
1.6816966e+00,1.8698826e+00,1.2932799e-08
7.1663884e+00,1.8708400e+00,2.6822027e-02
8.6448040e+00,1.8710034e+00,2.2115503e-02
4.0449627e+00,1.8715260e+00,8.5271965e-03
1.5140834e+00,1.8730019e+00,8.9531313e-10
2.1625643e+00,1.8734356e+00,2.6233819e-07
7.5459859e+00,1.8749377e+00,2.6238606e-02
4.9622678e+00,1.8750000e+00,5.8967109e-04
3.9372074e+00,1.8754430e+00,1.0614778e-02
8.8036323e+00,1.8781008e+00,2.2095775e-02
5.9967562e+00,1.8787025e+00,2.6460845e-02
6.6595723e+00,1.8797500e+00,2.5795665e-02
3.0507216e+00,1.8813433e+00,5.9098215e-06
1.8768797e+00,1.8818244e+00,1.2067973e-07
9.7562113e+00,1.8852822e+00,1.9643405e-02
3.2563632e+00,1.8861794e+00,1.6388537e-03
4.4393304e+00,1.8894125e+00,2.0594302e-03
9.2059232e+00,1.8898756e+00,2.0447255e-02
4.5233878e+00,1.8903742e+00,1.7675800e-03
4.7817531e-01,1.8919927e+00,4.7341564e-12
6.8648109e+00,1.8926317e+00,2.5373171e-02
3.3449998e+00,1.8954292e+00,7.8196530e-03
7.7020307e+00,1.8962075e+00,2.4861334e-02
6.6785359e-01,1.8966184e+00,4.6420140e-12
7.2574467e+00,1.8988185e+00,2.7447290e-02
2.5775748e+00,1.9000822e+00,1.2495920e-06
1.4117975e+00,1.9024787e+00,9.6617100e-11
6.5333693e+00,1.9038032e+00,2.6748274e-02
7.4491112e+00,1.9045997e+00,2.7008385e-02
8.9237483e+00,1.9051136e+00,2.1192035e-02
1.0528818e+00,1.9074520e+00,3.9295534e-12
2.8274592e+00,1.9077686e+00,1.8363118e-06
9.0174127e+00,1.9096807e+00,2.1362601e-02
7.0214395e+00,1.9104725e+00,2.6197191e-02
6.7276447e+00,1.9109230e+00,2.8434393e-02
1.9810446e+00,1.9122554e+00,1.2164375e-07
4.5306671e-02,1.9129268e+00,5.6047917e-12
5.7051699e+00,1.9159019e+00,2.3913331e-02
4.2525691e+00,1.9166725e+00,5.6090093e-03
1.5896608e+00,1.9180480e+00,1.1916450e-09
1.7728447e+00,1.9183254e+00,1.6495918e-08
9.4539708e+00,1.9184126e+00,2.1294608e-02
3.3968370e-01,1.9189531e+00,5.3439248e-12
9.4000721e-01,1.9194981e+00,3.4687398e-12
2.9677687e+00,1.9196859e+00,2.2297380e-06
8.1472724e+00,1.9198242e+00,1.8637070e-02
9.3693090e+00,1.9215998e+00,2.1006661e-02
9.6150418e+00,1.9219776e+00,2.0654871e-02
2.6802520e+00,1.9223434e+00,1.2525223e-06
3.5168789e+00,1.9240422e+00,6.5700328e-02
6.6016199e+00,1.9275424e+00,2.6070694e-02
3.7458931e+00,1.9281238e+00,4.5484715e-02
8.0636641e+00,1.9281662e+00,1.8673983e-02
7.6129915e+00,1.9292371e+00,2.4984139e-02
2.3476543e+00,1.9295360e+00,3.7350268e-07
2.0639977e-01,1.9297827e+00,5.4848707e-12
8.3005212e+00,1.9312753e+00,2.0554395e-02
7.1095983e+00,1.9317352e+00,2.6623376e-02
9.9089929e+00,1.9320701e+00,1.7986158e-02
7.3835173e-01,1.9328935e+00,4.2191230e-12
5.6113960e+00,1.9342884e+00,2.6463047e-02
4.0949102e+00,1.9345319e+00,9.6809912e-03
5.9632140e-01,1.9345831e+00,5.1280139e-12
3.9108885e+00,1.9349798e+00,3.8817761e-02
4.6661183e+00,1.9384563e+00,1.1207524e-03
4.8198044e+00,1.9401203e+00,8.3858477e-04
3.1222814e+00,1.9421391e+00,4.2356768e-05
6.3835164e+00,1.9447090e+00,3.0280303e-02
2.2190263e+00,1.9473983e+00,2.3774274e-07
9.6908407e+00,1.9474788e+00,1.9652338e-02
8.4592931e+00,1.9489910e+00,2.1221616e-02
9.8310410e+00,1.9499386e+00,1.9086691e-02
6.2044428e+00,1.9509547e+00,2.8802886e-02
