Points:0,Points:1,C
3.9513954e+00,1.9891330e-01,3.1786697e-02
7.8204986e+00,1.9916999e-01,2.2806417e-02
3.5962945e+00,1.9918041e-01,3.0968663e-02
9.8480537e-01,2.0065923e-01,7.3881793e-08
7.1995181e+00,2.0134063e-01,2.2394543e-02
5.7615475e+00,2.0436869e-01,2.0751715e-02
8.6741651e+00,2.0970086e-01,2.0674483e-02
4.1305352e+00,2.1074262e-01,3.3491007e-02
9.9062087e+00,2.1127073e-01,1.0869855e-02
2.5225847e+00,2.1136890e-01,3.0928067e-02
9.2790132e-02,2.1207773e-01,3.6520583e-07
8.5646079e+00,2.1243131e-01,2.0605580e-02
9.3672145e+00,2.1386101e-01,1.9879043e-02
1.1630638e+00,2.1464511e-01,1.9656482e-06
9.0304769e+00,2.1636898e-01,2.0385584e-02
4.5934536e+00,2.1651576e-01,3.3617482e-02
3.8825025e+00,2.1724918e-01,3.2079544e-02
3.4988677e+00,2.1801121e-01,3.1174018e-02
3.9626243e-01,2.1985876e-01,4.9853239e-07
4.3956888e+00,2.1996819e-01,3.3741318e-02
4.8354414e+00,2.2076676e-01,2.9334462e-02
6.3271312e+00,2.2146932e-01,2.4903556e-02
3.2931323e+00,2.2434393e-01,3.0212051e-02
4.6714333e+00,2.2706172e-01,3.3413535e-02
5.6098343e+00,2.2821797e-01,1.9024927e-02
2.6248393e+00,2.2947277e-01,3.0321645e-02
6.8469018e+00,2.2970692e-01,2.4466320e-02
3.1992939e-01,2.2974839e-01,4.6960316e-07
7.4309323e+00,2.3021890e-01,2.4767068e-02
2.8353248e+00,2.3117265e-01,3.1240198e-02
6.9968061e+00,2.3131941e-01,2.3787403e-02
5.3282131e-01,2.3148576e-01,5.7824502e-07
6.5984984e+00,2.3360490e-01,2.5294917e-02
1.7418531e-01,2.3791735e-01,3.6827979e-07
6.6741674e+00,2.3829230e-01,2.5214924e-02
6.4634476e+00,2.3852208e-01,2.5074709e-02
3.7423696e+00,2.3900340e-01,3.1601355e-02
1.4043606e+00,2.3980083e-01,1.0264509e-03
2.3719272e+00,2.4405811e-01,3.0990833e-02
4.2194163e+00,2.4488569e-01,3.3621513e-02
3.1835195e+00,2.4502722e-01,3.0216055e-02
8.3447997e+00,2.4611494e-01,2.0064308e-02
7.3533996e+00,2.4699761e-01,2.3341366e-02
7.5966702e+00,2.4822346e-01,1.9128611e-02
2.9411914e+00,2.4892299e-01,3.0982630e-02
9.8070638e+00,2.5159213e-01,1.8209727e-02
8.1846522e+00,2.5428400e-01,1.9133229e-02
1.3256192e+00,2.5522371e-01,1.5332065e-04
6.0072087e-01,2.5562261e-01,5.7062651e-07
9.1558643e+00,2.5672163e-01,2.0921642e-02
9.2262864e+00,2.5750876e-01,2.0766174e-02
6.1735214e+00,2.5770480e-01,2.5123953e-02
3.6601130e+00,2.5793454e-01,3.1377742e-02
4.0467309e+00,2.5809660e-01,3.2255451e-02
5.9826429e+00,2.5846140e-01,2.5911375e-02
8.8316938e+00,2.6020975e-01,2.0794719e-02
9.5203631e+00,2.6177023e-01,2.0068517e-02
2.4582785e+00,2.6355937e-01,3.1353890e-02
1.5694571e+00,2.6408473e-01,1.3800704e-02
7.9704759e+00,2.6535969e-01,1.9200539e-02
4.9681566e+00,2.6692016e-01,2.4268760e-02
6.9275136e+00,2.6748426e-01,2.3802646e-02
7.6773063e+00,2.6844146e-01,2.1593007e-02
9.9642844e+00,2.7084203e-01,1.6781822e-02
2.1819747e+00,2.7207207e-01,2.8706831e-02
5.7125666e+00,2.7277386e-01,2.0715380e-02
1.0213064e+00,2.7409239e-01,4.4372741e-07
5.8931424e+00,2.7486746e-01,2.6366336e-02
9.6121212e+00,2.7506981e-01,1.9366643e-02
1.9610482e+00,2.7555087e-01,3.0585196e-02
4.5399126e-02,2.7579783e-01,3.8536010e-07
8.7201105e+00,2.7636722e-01,2.0588958e-02
7.1719713e+00,2.7737387e-01,2.2509391e-02
1.1221196e+00,2.7869046e-01,1.9441137e-06
8.6651574e-01,2.7917380e-01,4.5136472e-07
7.8588514e+00,2.7917781e-01,1.9483112e-02
6.4001597e+00,2.8026437e-01,2.5203333e-02
1.7848683e+00,2.8140702e-01,2.9998082e-02
4.5136181e-01,2.8345864e-01,5.6098672e-07
7.7629005e-01,2.8388525e-01,4.7146723e-07
5.5494187e+00,2.8562869e-01,1.8492542e-02
6.2589982e+00,2.8789940e-01,2.4549930e-02
8.2639344e+00,2.8811932e-01,1.9344019e-02
7.5109524e+00,2.9297924e-01,2.1793069e-02
8.9862954e+00,2.9349975e-01,2.0651256e-02
3.3747558e+00,2.9695183e-01,3.0116128e-02
4.8315684e+00,2.9800011e-01,3.1311483e-02
7.0755614e+00,2.9933196e-01,2.4676523e-02
6.5408329e+00,3.0292128e-01,2.5153046e-02
3.4757876e+00,3.0371742e-01,3.0957368e-02
8.5191934e+00,3.0374553e-01,1.9310999e-02
4.4109660e+00,3.0392832e-01,3.4503733e-02
1.4696066e+00,3.0485691e-01,3.6041909e-03
4.6899533e+00,3.0692913e-01,3.5308250e-02
2.7538277e+00,3.0869778e-01,2.9471035e-02
6.8170515e+00,3.1014312e-01,2.5096445e-02
9.3542030e+00,3.1205444e-01,2.0174374e-02
4.5666207e+00,3.1291439e-01,3.4501331e-02
2.6490634e+00,3.1427346e-01,2.9348175e-02
1.6276401e+00,3.1933695e-01,1.2846675e-02
3.1622649e+00,3.1942222e-01,2.9635360e-02
8.1156155e+00,3.2034163e-01,1.9206760e-02
8.8818727e+00,3.2048833e-01,2.0942446e-02
2.9621629e+00,3.2292236e-01,2.9896462e-02
8.4223759e+00,3.2461633e-01,1.8875806e-02
6.7337391e+00,3.2478818e-01,2.5389152e-02
2.1114377e+00,3.2556394e-01,2.8543835e-02
9.8110092e+00,3.2633585e-01,1.7719510e-02
4.0443626e+00,3.2838450e-01,3.1279612e-02
2.0278129e+00,3.2852314e-01,2.9398205e-02
8.0176509e+00,3.2971200e-01,1.9280880e-02
2.7105484e-01,3.3101460e-01,4.1737342e-07
1.7160848e+00,3.3173009e-01,2.2182587e-02
7.3517819e+00,3.3203833e-01,2.2733159e-02
3.8706306e+00,3.3315250e-01,3.0790479e-02
4.9156952e+00,3.3342491e-01,3.0180076e-02
6.1160949e+00,3.3411031e-01,2.5350610e-02
4.2167963e+00,3.3584781e-01,3.2862571e-02
9.8559285e-01,3.3598855e-01,4.3025472e-07
1.8723768e+00,3.3817733e-01,3.1811666e-02
4.7627689e+00,3.3863256e-01,3.5716529e-02
6.0363275e+00,3.3882135e-01,2.5450728e-02
3.7913049e+00,3.3941111e-01,3.0915557e-02
1.9377659e-01,3.3964711e-01,3.8777981e-07
9.2720984e+00,3.4097754e-01,2.0093413e-02
9.4411173e+00,3.4375019e-01,1.9771161e-02
2.3185455e+00,3.4398262e-01,2.9387577e-02
9.9101541e+00,3.4483798e-01,1.8435963e-02
8.9661816e-01,3.4492413e-01,4.5671803e-07
1.3109748e+00,3.4515366e-01,1.8538800e-04
6.8976633e+00,3.4792046e-01,2.5119471e-02
9.0971976e+00,3.4875545e-01,1.9914648e-02
5.9420805e-01,3.5110461e-01,5.7765661e-07
4.4969226e+00,3.5130310e-01,3.4550310e-02
3.6565837e+00,3.5159931e-01,3.0945953e-02
4.3541445e-01,3.5373395e-01,5.4713654e-07
2.4591921e+00,3.5520466e-01,2.9796521e-02
7.2658731e+00,3.5553611e-01,2.2902019e-02
9.0117582e+00,3.5708880e-01,1.9692584e-02
3.0603306e+00,3.5772159e-01,2.9232584e-02
2.2485054e+00,3.5980273e-01,2.9149872e-02
1.1508693e+00,3.6074495e-01,3.2003334e-06
6.8959833e-01,3.6228928e-01,5.7600246e-07
3.3451788e+00,3.6268102e-01,2.9451931e-02
3.2423007e+00,3.6446812e-01,2.9268485e-02
4.6280844e+00,3.6881872e-01,3.4922970e-02
5.7158294e+00,3.6976775e-01,1.9217480e-02
8.7039136e+00,3.6978968e-01,2.0274707e-02
4.1255469e+00,3.7199265e-01,3.1795017e-02
7.6884673e+00,3.7225810e-01,2.1600036e-02
7.5100055e+00,3.7230110e-01,2.2408762e-02
4.3056522e+00,3.7270230e-01,3.3134112e-02
2.8854067e+00,3.7335391e-01,2.8500287e-02
1.4593229e+00,3.7394689e-01,3.4374619e-03
8.2323679e+00,3.7618151e-01,1.9598691e-02
2.7829380e+00,3.7687968e-01,2.8788680e-02
3.5696851e+00,3.7855140e-01,3.0792041e-02
5.8758127e+00,3.7870687e-01,2.5514109e-02
9.6267738e+00,3.8004148e-01,1.9485655e-02
7.8347573e+00,3.8124150e-01,1.8980435e-02
8.1407862e+00,3.8402276e-01,1.9137981e-02
5.6130971e+00,3.8403539e-01,1.9517697e-02
3.9371551e+00,3.8510452e-01,3.0650550e-02
4.5399126e-02,3.8690894e-01,3.4192347e-07
6.2433264e+00,3.8871740e-01,2.5402830e-02
6.5228596e+00,3.8984470e-01,2.5083789e-02
1.2301611e+00,3.9017401e-01,4.7080651e-05
3.3144052e-01,3.9140028e-01,4.5666236e-07
9.7217294e+00,3.9234070e-01,2.0420117e-02
8.6125537e+00,3.9443755e-01,2.0076485e-02
7.4283677e+00,3.9458148e-01,2.2986180e-02
8.8493689e+00,3.9627504e-01,2.0605599e-02
6.4237626e+00,3.9654714e-01,2.5250942e-02
5.1036113e-01,3.9724308e-01,5.4969059e-07
1.3794325e+00,3.9882076e-01,1.2762678e-03
2.5889008e+00,4.0135358e-01,2.8815557e-02
3.7375278e+00,4.0291710e-01,3.1216601e-02
6.7040247e+00,4.0420335e-01,2.5070345e-02
6.1581901e+00,4.0618999e-01,2.4664879e-02
2.3713147e+00,4.0694375e-01,2.8933746e-02
7.9829274e+00,4.0860929e-01,2.0598541e-02
7.0760636e+00,4.0960386e-01,2.4872079e-02
6.9272418e+00,4.1099714e-01,2.5507019e-02
1.0078355e+00,4.1133191e-01,5.7637490e-07
2.5120971e+00,4.1250925e-01,2.9204081e-02
9.2397859e+00,4.1621377e-01,2.0339879e-02
5.7879699e+00,4.1872966e-01,2.4298108e-02
7.7634290e+00,4.2166208e-01,1.8832919e-02
9.9041198e+00,4.2332170e-01,1.7135421e-02
4.9475385e+00,4.2364762e-01,3.3624392e-02
9.1353072e+00,4.2477881e-01,1.9888409e-02
1.1238142e-01,4.2491860e-01,3.8727386e-07
8.9368414e+00,4.2719869e-01,2.0086026e-02
1.5938353e+00,4.2747598e-01,1.1215061e-02
6.0206269e+00,4.2810455e-01,2.5095135e-02
9.4615589e+00,4.2836613e-01,1.9873491e-02
4.7712768e+00,4.2862690e-01,3.5806061e-02
8.7829932e+00,4.2941893e-01,1.9969519e-02
1.8705796e+00,4.3013467e-01,3.3373246e-02
7.6068843e+00,4.3136196e-01,2.1589604e-02
1.0722988e+00,4.3149025e-01,2.3991912e-06
6.5867834e+00,4.3234286e-01,2.5349343e-02
7.1208665e-01,4.3461246e-01,6.4232166e-07
8.7929377e-01,4.3491378e-01,5.4958939e-07
2.0009654e+00,4.3543284e-01,2.9787703e-02
1.7345445e+00,4.3679315e-01,2.4151252e-02
7.2630476e+00,4.3715828e-01,2.3696190e-02
3.0596879e+00,4.4037029e-01,2.6887690e-02
8.0685925e+00,4.4091548e-01,1.9831013e-02
1.5253686e+00,4.4131374e-01,3.7812415e-03
2.1339105e+00,4.4156291e-01,2.8870035e-02
8.3799695e+00,4.4354527e-01,1.8144006e-02
3.2101575e+00,4.4381887e-01,2.7326645e-02
3.3638340e+00,4.4439260e-01,2.8591599e-02
6.2904343e+00,4.4445394e-01,2.6125671e-02
7.9116582e+00,4.4632067e-01,2.0933250e-02
7.0168902e+00,4.4671506e-01,2.5151573e-02
6.3791304e+00,4.4775000e-01,2.5229711e-02
4.4806258e+00,4.4951763e-01,3.3053344e-02
5.5636784e+00,4.5134788e-01,1.9591295e-02
9.5554574e+00,4.5135784e-01,1.9985657e-02
5.9496126e+00,4.5158400e-01,2.5452140e-02
4.3181933e+00,4.5161472e-01,3.2154268e-02
8.2708268e+00,4.5310607e-01,1.8399938e-02
2.9024426e+00,4.5772984e-01,2.6320075e-02
2.2029214e+00,4.5931139e-01,2.9010940e-02
4.6321259e+00,4.6017196e-01,3.4564980e-02
5.0866008e-01,4.6049123e-01,5.5756909e-07
3.5280404e+00,4.6114457e-01,2.9097218e-02
6.7525110e+00,4.6520965e-01,2.5453654e-02
3.9382443e+00,4.6590256e-01,3.0195475e-02
9.9582501e+00,4.6697280e-01,1.6166526e-02
7.1696481e+00,4.6926795e-01,2.4801424e-02
4.1201824e+00,4.6989430e-01,3.0325334e-02
6.1034340e+00,4.6995014e-01,2.4497402e-02
2.7594654e+00,4.7109877e-01,2.7337683e-02
8.1299168e-01,4.7152525e-01,4.9968272e-07
9.7376678e+00,4.7412828e-01,1.9106144e-02
1.9324036e+00,4.7441791e-01,3.0391098e-02
8.6123640e+00,4.7694085e-01,1.9984059e-02
4.8719196e+00,4.7821715e-01,3.6029575e-02
1.8015307e+00,4.7842741e-01,2.5592478e-02
9.5104340e-01,4.7854900e-01,6.4928245e-07
3.3852852e-01,4.7929792e-01,3.6704080e-07
1.6573371e+00,4.8000027e-01,1.4230721e-02
4.4072104e+00,4.8105527e-01,3.2498525e-02
3.1294790e+00,4.8142167e-01,2.6630748e-02
6.8912013e+00,4.8248429e-01,2.4864884e-02
1.3511966e+00,4.8623743e-01,9.9690659e-04
9.8209132e+00,4.8660715e-01,1.8348523e-02
3.2735052e+00,4.8678596e-01,2.7463454e-02
2.6285799e+00,4.8750126e-01,2.7120744e-02
4.7025026e+00,4.8827670e-01,3.4640254e-02
1.2449536e+00,4.8855377e-01,6.8811610e-05
2.9785562e+00,4.8994699e-01,2.6547924e-02
3.4171842e+00,4.9151571e-01,2.8921837e-02
8.9491199e+00,4.9265487e-01,2.0019978e-02
6.8267966e+00,4.9505898e-01,2.4857375e-02
2.0680036e+00,4.9696695e-01,3.0997686e-02
3.7214409e+00,4.9714587e-01,2.9893881e-02
9.2799037e+00,5.0010356e-01,2.0480591e-02
4.5543655e+00,5.0248217e-01,3.2959751e-02
4.4080139e-01,5.0487973e-01,3.6298764e-07
2.3826165e+00,5.0563086e-01,2.7528986e-02
9.3777551e+00,5.0650410e-01,2.0889520e-02
4.0400873e+00,5.0708419e-01,3.0893934e-02
7.4345076e+00,5.0739309e-01,2.2680860e-02
6.5660536e+00,5.0748582e-01,2.5404917e-02
8.5276631e+00,5.0932915e-01,1.9048619e-02
1.0964823e-01,5.1023187e-01,3.1335307e-07
2.4780903e+00,5.1089034e-01,2.8531378e-02
9.1069621e+00,5.1095106e-01,2.0472998e-02
8.4276821e+00,5.1279044e-01,1.9019810e-02
1.0857421e+00,5.1303545e-01,4.6724636e-06
6.6139923e-01,5.1592412e-01,7.5887311e-07
2.8380440e+00,5.1759481e-01,2.7326431e-02
2.7022752e+00,5.1914609e-01,2.5975284e-02
8.0649165e+00,5.2161205e-01,1.8580740e-02
7.5964963e+00,5.2234779e-01,2.0918030e-02
5.8253830e-01,5.2266112e-01,5.6397882e-07
7.3550963e+00,5.2647212e-01,2.3796005e-02
8.8077078e+00,5.2671695e-01,1.9857722e-02
4.2642478e+00,5.2678401e-01,3.0550267e-02
3.5988520e+00,5.2842125e-01,2.8991748e-02
6.4073517e+00,5.3171775e-01,2.5739208e-02
5.7773766e+00,5.3270629e-01,2.5385798e-02
3.8706068e+00,5.3289502e-01,2.8603711e-02
5.9361855e+00,5.3476046e-01,2.6429519e-02
9.0291063e+00,5.3544831e-01,2.0011549e-02
6.2774633e+00,5.3841121e-01,2.6236295e-02
7.9088537e+00,5.3877731e-01,2.0840577e-02
7.7590060e+00,5.3897318e-01,1.9446365e-02
5.6057680e+00,5.3958318e-01,1.8149727e-02
6.1273052e+00,5.3972289e-01,2.6313510e-02
1.1791052e+00,5.4066991e-01,5.4585062e-05
6.7221639e+00,5.4073403e-01,2.5081355e-02
2.2298943e+00,5.4322734e-01,2.7011255e-02
1.4824335e+00,5.4327749e-01,2.3272401e-03
4.1944632e+00,5.4349497e-01,3.0532912e-02
6.4850322e+00,5.4909328e-01,2.5941528e-02
7.0086750e+00,5.4935865e-01,2.5246688e-02
8.6842302e+00,5.5052199e-01,2.0532183e-02
2.8615159e-01,5.5214932e-01,2.8177381e-07
3.7741049e+00,5.5258436e-01,2.9399337e-02
6.6529478e+00,5.5487070e-01,2.5537933e-02
8.1162245e-01,5.5580402e-01,6.1762746e-07
9.5503792e+00,5.5715965e-01,2.0261880e-02
9.6811410e+00,5.5748670e-01,1.9908277e-02
1.9905216e-01,5.5819747e-01,2.7810767e-07
1.6802415e+00,5.5842106e-01,1.3705572e-02
3.2600464e+00,5.5847296e-01,2.7066561e-02
8.8863620e+00,5.5902925e-01,2.0067634e-02
8.2186199e+00,5.6134798e-01,1.8991357e-02
1.7750782e+00,5.6155473e-01,1.9491682e-02
2.3278229e+00,5.6160103e-01,2.7018177e-02
3.1230599e+00,5.6181673e-01,2.4502093e-02
1.3881519e+00,5.6332731e-01,1.0266578e-03
9.1974449e+00,5.6365969e-01,1.9973706e-02
9.9124327e+00,5.6388923e-01,1.8009270e-02
4.5383025e+00,5.6630927e-01,3.1634252e-02
9.6852570e-01,5.6806108e-01,1.0972938e-06
9.8292261e+00,5.6835115e-01,1.8275607e-02
6.9399990e+00,5.6880872e-01,2.5305339e-02
7.1962448e+00,5.6944652e-01,2.4517190e-02
6.7964495e+00,5.7058336e-01,2.4856975e-02
2.5920527e+00,5.7070071e-01,2.7545565e-02
1.9458271e+00,5.7089638e-01,3.0533556e-02
4.3934973e+00,5.7342531e-01,3.1971470e-02
6.2155117e+00,5.7459156e-01,2.6423715e-02
5.8517922e+00,5.7585995e-01,2.7186770e-02
7.5057573e+00,5.7609854e-01,2.1547825e-02
2.9857151e+00,5.7621792e-01,2.5017844e-02
4.8707911e+00,5.7655196e-01,3.7111140e-02
2.0393420e+00,5.7792810e-01,3.2284346e-02
7.2875246e-01,5.7883418e-01,7.3730910e-07
3.3933214e+00,5.7888263e-01,2.7094509e-02
4.6787177e-01,5.7959618e-01,3.0248798e-07
5.6979071e+00,5.8046864e-01,2.4119760e-02
6.3490662e+00,5.8049388e-01,2.5537036e-02
7.6736563e+00,5.8055504e-01,2.1029122e-02
7.9764468e+00,5.8176249e-01,1.9425300e-02
8.7587080e+00,5.8182464e-01,2.0287086e-02
1.0387612e+00,5.8238919e-01,4.7952464e-06
2.5183668e+00,5.8293412e-01,2.8074327e-02
4.2665941e-02,5.8333333e-01,3.0314249e-07
8.1267153e+00,5.8479200e-01,1.8258590e-02
9.4011675e+00,5.8717178e-01,2.0889102e-02
8.5499043e+00,5.8726653e-01,2.0219522e-02
7.8275298e+00,5.9100924e-01,2.0455488e-02
5.9897508e+00,5.9333678e-01,2.4814321e-02
5.5376549e-01,5.9515063e-01,3.2464945e-07
3.1902795e+00,5.9590094e-01,2.4328752e-02
6.0681015e+00,5.9736618e-01,2.5320265e-02
4.6975452e+00,6.0251069e-01,3.3321362e-02
2.8456651e+00,6.0277389e-01,2.7906202e-02
