Points:0,Points:1,C
6.9780793e+00,3.5263781e-02,6.0361761e-03
8.8397457e-01,3.5420548e-02,1.3655678e-35
2.9426631e-01,3.5629307e-02,8.0169391e-36
6.2702892e+00,3.5715509e-02,1.0184149e-02
5.3299308e-01,3.6285099e-02,7.8446604e-36
1.7523461e-01,3.6644327e-02,6.7243821e-36
1.8182296e+00,3.6659456e-02,9.6463993e-36
5.7921428e+00,3.7521596e-02,1.1497549e-02
5.1028420e+00,3.7976532e-02,2.6488633e-02
7.6706284e-01,4.1930504e-02,1.3360131e-35
4.1413208e-01,4.2268805e-02,5.7711136e-36
4.9405009e+00,4.6567835e-02,1.8724004e-02
5.3891680e+00,5.2941287e-02,1.6506272e-02
5.5012183e+00,5.3277187e-02,1.0130227e-02
4.8350026e+00,5.3948485e-02,1.0773507e-02
3.5720762e+00,5.5048131e-02,1.3892376e-05
3.1209938e+00,5.5260824e-02,7.4550199e-06
4.1482357e+00,5.6649564e-02,1.6086708e-05
3.2276885e+00,5.6975014e-02,1.3491732e-05
6.8041527e+00,5.7665454e-02,7.2628418e-03
3.4612078e+00,5.7993259e-02,1.4195376e-05
4.0380096e+00,5.8617944e-02,1.5641791e-05
1.6495685e+00,5.8806332e-02,1.3085691e-35
3.8083206e+00,5.8881074e-02,1.5291268e-05
3.9237052e+00,5.8881074e-02,1.5101811e-05
8.7003110e+00,5.9016141e-02,1.8998107e-03
5.6174341e+00,5.9525346e-02,1.0558397e-02
6.4473100e+00,6.0419224e-02,7.9652056e-03
9.8720684e+00,6.0822285e-02,1.1672670e-03
6.9179170e+00,6.0912213e-02,5.8386869e-03
3.3446768e+00,6.1441800e-02,1.5104557e-05
8.8173998e+00,6.1448943e-02,1.7701522e-03
8.1089823e+00,6.1740342e-02,3.2526819e-03
8.5849602e+00,6.1903145e-02,1.9364400e-03
6.3294413e+00,6.1949519e-02,9.8335853e-03
8.2263779e+00,6.2353387e-02,2.7457338e-03
1.2317658e-01,6.3038052e-02,6.4273526e-36
7.1602897e+00,6.3200045e-02,5.3121526e-03
1.7578771e+00,6.3286177e-02,1.1439197e-35
2.6373343e-02,6.3430763e-02,6.1952885e-36
3.6877915e+00,6.3672211e-02,1.4844746e-05
5.7319453e+00,6.3916828e-02,1.0591101e-02
4.2577601e+00,6.4112601e-02,2.0385818e-05
5.0433449e+00,6.4352215e-02,2.4564836e-02
6.6888945e+00,6.4787955e-02,7.9708244e-03
4.3726363e+00,6.4927135e-02,3.4754147e-05
8.4668624e+00,6.5066465e-02,2.3659248e-03
4.6039462e+00,6.5261803e-02,4.2566318e-04
4.4874213e+00,6.5304795e-02,1.1268793e-04
9.7628598e+00,6.5523899e-02,1.3256498e-03
3.0264437e+00,6.5634626e-02,9.0108495e-06
7.9892793e+00,6.5660408e-02,3.6896593e-03
1.8676563e+00,6.5786991e-02,9.7925920e-36
7.0384867e+00,6.5790824e-02,6.2325668e-03
8.3458114e+00,6.5794625e-02,2.5876900e-03
4.7229280e+00,6.5868164e-02,3.8650917e-03
8.9353366e+00,6.6418165e-02,1.5691319e-03
1.5353538e+00,6.6465286e-02,1.3196226e-35
7.2778104e+00,6.6575308e-02,5.4617038e-03
9.1710733e+00,6.6789217e-02,1.2902363e-03
6.5680007e+00,6.6956146e-02,8.4135591e-03
9.0527728e+00,6.7015718e-02,1.4822243e-03
5.2761287e+00,6.7468521e-02,2.2650680e-02
9.6447460e+00,6.7758515e-02,1.3010505e-03
1.1839102e+00,6.7782620e-02,1.1664777e-35
7.8693713e+00,6.7784608e-02,3.8788442e-03
9.2894849e+00,6.7803089e-02,1.3369785e-03
6.0901322e+00,6.7813861e-02,9.8759913e-03
9.9710599e+00,6.8087374e-02,1.0985854e-03
7.3950493e+00,6.8091421e-02,5.4912981e-03
1.0637456e+00,6.8097507e-02,1.2976269e-35
7.6316142e+00,6.8174300e-02,4.5407530e-03
7.7506050e+00,6.8181617e-02,4.3163271e-03
7.5131990e+00,6.8183270e-02,4.9304577e-03
9.5263342e+00,6.8359769e-02,1.3631493e-03
9.4079132e+00,6.8359769e-02,1.3652988e-03
1.4145518e+00,6.8494789e-02,1.1799423e-35
1.9709953e+00,6.8810075e-02,6.5938076e-36
1.2989458e+00,6.8836813e-02,1.1525424e-35
5.9729516e+00,6.8874629e-02,1.0310834e-02
6.2091844e+00,6.9354225e-02,1.0063151e-02
5.9268665e-01,6.9690718e-02,1.0895010e-35
9.4422503e-01,7.0363133e-02,1.3301660e-35
5.8506995e+00,7.2221081e-02,1.2445852e-02
2.3420680e-01,7.2273634e-02,7.4788622e-36
5.1564694e+00,7.2650840e-02,2.6486361e-02
7.0910935e-01,7.5336123e-02,1.1868107e-35
8.2750800e-01,7.7351051e-02,1.4273713e-35
3.5545721e-01,7.7898112e-02,8.7178875e-36
4.7653693e-01,7.8553904e-02,8.1073297e-36
4.9242249e+00,9.5294876e-02,1.8196121e-02
5.4051586e+00,1.0033629e-01,1.9355565e-02
5.4801719e+00,1.0067219e-01,1.8838755e-02
4.8557636e+00,1.0267553e-01,1.1001039e-02
3.1134751e+00,1.1143904e-01,8.5728848e-06
3.5557085e+00,1.1479887e-01,1.4042711e-05
3.4833016e+00,1.1774399e-01,1.4353415e-05
4.1319040e+00,1.1854698e-01,1.5634814e-05
6.8188421e+00,1.1862681e-01,8.9679970e-03
5.0215375e+00,1.1911062e-01,2.2723251e-02
3.2169711e+00,1.1932952e-01,1.3525310e-05
1.1165356e-01,1.1972728e-01,6.3831473e-36
5.4066009e-02,1.2011999e-01,6.7224757e-36
3.8306930e+00,1.2012576e-01,1.4274969e-05
3.9076161e+00,1.2012576e-01,1.4412947e-05
4.0601395e+00,1.2051536e-01,1.5850349e-05
5.6361461e+00,1.2084980e-01,1.3925368e-02
8.7076127e+00,1.2108566e-01,2.3387788e-03
6.4267285e+00,1.2168855e-01,1.1128018e-02
3.0573865e+00,1.2181284e-01,9.1659241e-06
6.8931327e+00,1.2187357e-01,9.0468595e-03
9.8740003e+00,1.2228628e-01,1.2173420e-03
1.6627926e+00,1.2310087e-01,1.4313139e-35
3.3326791e+00,1.2321837e-01,1.5058083e-05
6.3483335e+00,1.2321885e-01,1.1138191e-02
8.1187430e+00,1.2403960e-01,4.4405347e-03
8.5928989e+00,1.2515629e-01,2.7105671e-03
5.7111836e+00,1.2524128e-01,1.4665439e-02
3.6770618e+00,1.2594481e-01,1.3935796e-05
8.8214097e+00,1.2598908e-01,2.0361069e-03
1.8734314e+00,1.2689412e-01,1.1955371e-35
8.2327336e+00,1.2709138e-01,4.1532232e-03
9.7631173e+00,1.2739628e-01,1.2980027e-03
1.7318855e+00,1.2758071e-01,1.5005581e-35
6.5750728e+00,1.2774063e-01,1.0435258e-02
7.1667144e+00,1.2838228e-01,8.5375537e-03
9.1710859e+00,1.2919021e-01,1.3437176e-03
9.9335181e+00,1.2955137e-01,1.2083334e-03
4.9579751e+00,1.2986113e-01,1.8112178e-02
1.9375547e+00,1.2991721e-01,1.3044315e-35
4.2442071e+00,1.3010279e-01,1.9106475e-05
8.4732916e+00,1.3013458e-01,3.2717349e-03
9.2894861e+00,1.3021579e-01,1.3546820e-03
9.6447722e+00,1.3030546e-01,1.2285916e-03
4.3607851e+00,1.3037904e-01,3.6609363e-05
6.2022092e+00,1.3041099e-01,1.2668796e-02
9.4079301e+00,1.3080637e-01,1.2998583e-03
9.5263358e+00,1.3085855e-01,1.2532971e-03
7.0463946e+00,1.3090554e-01,9.0404338e-03
4.4754206e+00,1.3105433e-01,1.0425884e-04
7.9951976e+00,1.3157292e-01,5.2635942e-03
4.5911810e+00,1.3205619e-01,4.4080341e-04
8.3494656e+00,1.3308119e-01,3.7606105e-03
7.2829752e+00,1.3322871e-01,8.6120689e-03
2.3907686e-01,1.3331523e-01,6.9259373e-36
4.7117686e+00,1.3374579e-01,3.7883229e-03
8.9364485e+00,1.3392978e-01,1.7599174e-03
6.6927165e+00,1.3426681e-01,1.0471802e-02
1.5433947e+00,1.3519428e-01,1.2641575e-35
7.5132363e+00,1.3521551e-01,7.7610917e-03
9.0527728e+00,1.3529783e-01,1.5997950e-03
7.6317393e+00,1.3540106e-01,7.2564005e-03
7.8725751e+00,1.3548472e-01,6.0195888e-03
7.3962434e+00,1.3554712e-01,8.3567965e-03
1.1936652e+00,1.3572307e-01,1.1903352e-35
5.9710917e+00,1.3620529e-01,1.4170533e-02
7.7512585e+00,1.3637599e-01,6.6325909e-03
6.0890678e+00,1.3736317e-01,1.3976882e-02
5.2624940e+00,1.3845000e-01,2.8520040e-02
1.0736795e+00,1.3932634e-01,1.1620398e-35
5.9991781e-01,1.4043564e-01,1.2786296e-35
1.4239720e+00,1.4095675e-01,1.2401965e-35
5.8530749e+00,1.4095792e-01,1.5004967e-02
1.3084782e+00,1.4129851e-01,1.1983555e-35
7.0847818e-01,1.4244147e-01,1.2362933e-35
5.1463488e+00,1.4384428e-01,2.7942576e-02
9.5553466e-01,1.4564174e-01,1.1965623e-35
3.1532372e+00,1.4737460e-01,1.2440849e-05
3.4964169e-01,1.4853585e-01,9.7102534e-36
5.5124599e+00,1.4995440e-01,1.9798039e-02
3.2642694e+00,1.5226420e-01,1.4643867e-05
5.3757947e+00,1.5234521e-01,2.6390763e-02
3.6030018e+00,1.5238687e-01,1.3925739e-05
8.3906690e-01,1.5301376e-01,1.2129028e-35
9.8242506e+00,1.5528698e-01,1.2447332e-03
8.6557247e+00,1.5546365e-01,2.7425742e-03
8.7685066e+00,1.5548481e-01,2.2833299e-03
4.8944107e-01,1.5576770e-01,1.1138466e-35
4.8282560e+00,1.5577574e-01,7.5655416e-03
8.1822274e+00,1.5690032e-01,4.5394340e-03
9.7042402e+00,1.5799263e-01,1.2521843e-03
9.2302882e+00,1.5843156e-01,1.3992055e-03
9.3487023e+00,1.5904451e-01,1.3451967e-03
9.4671422e+00,1.5911993e-01,1.2510206e-03
4.1764952e+00,1.5922790e-01,1.6570987e-05
9.5855541e+00,1.5923094e-01,1.2243560e-03
8.5377911e+00,1.6008342e-01,3.2464380e-03
8.0638134e+00,1.6008904e-01,5.3802930e-03
7.1142136e+00,1.6082399e-01,8.9927702e-03
3.4482682e+00,1.6163898e-01,1.3724609e-05
6.7644052e+00,1.6245724e-01,1.0578718e-02
6.6381053e+00,1.6303427e-01,1.0563392e-02
4.4127889e+00,1.6335627e-01,4.5065063e-05
3.3757152e+00,1.6366481e-01,1.3586475e-05
9.1118642e+00,1.6385444e-01,1.5063850e-03
5.5916920e+00,1.6388385e-01,1.8789833e-02
3.7954151e+00,1.6416680e-01,1.3278333e-05
4.2952068e+00,1.6421441e-01,1.9504465e-05
6.1413819e+00,1.6424479e-01,1.3959544e-02
3.9479484e+00,1.6434998e-01,1.4324835e-05
7.2298928e+00,1.6450864e-01,8.8679021e-03
8.2939611e+00,1.6451488e-01,4.1981278e-03
8.8811161e+00,1.6462554e-01,2.0078155e-03
6.5317603e+00,1.6467365e-01,1.1882204e-02
4.0246289e+00,1.6500272e-01,1.4074580e-05
6.4646330e+00,1.6515850e-01,1.1972222e-02
3.7238516e+00,1.6519471e-01,1.3337817e-05
1.6135390e+00,1.6520314e-01,1.3175235e-35
8.4140490e+00,1.6565899e-01,3.8524939e-03
4.5245902e+00,1.6569390e-01,1.2327336e-04
6.2437985e+00,1.6666429e-01,1.2698788e-02
4.6417765e+00,1.6678385e-01,5.0860669e-04
6.3091396e+00,1.6687685e-01,1.2742419e-02
1.3954923e-01,1.6708947e-01,6.3612536e-36
6.9277467e+00,1.6719893e-01,1.0253614e-02
2.9332084e-01,1.6730864e-01,9.4198455e-36
7.9371090e+00,1.6739576e-01,6.1435950e-03
5.7423443e+00,1.6765166e-01,1.6140524e-02
2.7692667e-02,1.6780034e-01,7.4374671e-36
7.3421818e+00,1.6801141e-01,8.8041671e-03
7.5725560e+00,1.6825316e-01,7.9188085e-03
7.4551947e+00,1.6867705e-01,8.4702157e-03
7.6915781e+00,1.6960128e-01,7.2760521e-03
8.9946648e+00,1.6963811e-01,1.8119341e-03
5.0406914e+00,1.6988299e-01,2.2516316e-02
7.8136627e+00,1.6989597e-01,6.7227779e-03
5.9143353e+00,1.7076698e-01,1.5086657e-02
6.0298917e+00,1.7105511e-01,1.4472432e-02
6.5452884e-01,1.7125589e-01,1.2555731e-35
6.9999125e+00,1.7135229e-01,1.0164535e-02
1.9515800e-01,1.7144185e-01,6.6878780e-36
1.1408311e+00,1.7232421e-01,1.1722321e-35
3.0309428e+00,1.7382527e-01,1.2351253e-05
4.7592985e+00,1.7492633e-01,3.6557098e-03
1.2585260e+00,1.7502985e-01,1.1937536e-35
5.8049550e+00,1.7506405e-01,1.6150050e-02
1.4899527e+00,1.7547663e-01,1.2706142e-35
5.3091323e+00,1.7593169e-01,2.8835552e-02
5.1965388e+00,1.7684923e-01,2.7674377e-02
1.8353700e+00,1.7748689e-01,1.4552663e-35
9.9624582e+00,1.7911106e-01,1.2408118e-03
1.3727775e+00,1.7913278e-01,1.2095607e-35
1.9665594e+00,1.8015475e-01,1.5139335e-35
1.7643876e+00,1.8067430e-01,1.4792975e-35
1.0226704e+00,1.8145002e-01,1.1658277e-35
4.9368476e+00,1.8176754e-01,1.4005322e-02
5.5312838e-01,1.8424382e-01,1.2349479e-35
5.0894152e+00,1.8631803e-01,2.2733965e-02
9.0684310e-01,1.8636186e-01,1.1787443e-35
7.4834845e-01,1.8962358e-01,1.1766865e-35
3.8951587e-01,1.9498639e-01,1.0435565e-35
5.4755565e+00,1.9532608e-01,2.4755149e-02
5.4139046e+00,1.9805280e-01,2.6493194e-02
7.9975421e-01,1.9818094e-01,1.1982269e-35
4.8755898e+00,2.0030150e-01,7.7685931e-03
4.4745123e-01,2.0156245e-01,1.0949352e-35
4.9868544e+00,2.1018855e-01,1.4007176e-02
9.8206666e+00,2.1212548e-01,1.3232293e-03
3.1364428e+00,2.1433071e-01,1.1731342e-05
3.5910549e+00,2.1536164e-01,1.2810797e-05
9.7068914e+00,2.1877187e-01,1.3209436e-03
3.2496235e+00,2.1888151e-01,1.4561752e-05
9.2358930e+00,2.2025972e-01,1.4730477e-03
9.3537027e+00,2.2039602e-01,1.4098212e-03
8.6642755e+00,2.2048991e-01,3.1943091e-03
9.4718525e+00,2.2054737e-01,1.2345226e-03
9.5901421e+00,2.2069837e-01,1.2365313e-03
2.7952412e-01,2.2211540e-01,1.0134650e-35
3.4703406e+00,2.2240084e-01,1.2952166e-05
1.1175375e-01,2.2305860e-01,8.5127913e-36
5.7484737e-02,2.2337676e-01,7.5489024e-36
8.7762411e+00,2.2347274e-01,2.7461841e-03
8.1919867e+00,2.2394947e-01,6.5545385e-03
3.3590339e+00,2.2434751e-01,1.3620927e-05
6.1576577e+00,2.2442320e-01,1.5960216e-02
8.5451851e+00,2.2451269e-01,3.8392273e-03
6.2181541e+00,2.2476590e-01,1.5788192e-02
4.1656958e+00,2.2499491e-01,1.1516828e-05
2.2196159e-01,2.2523359e-01,8.0247375e-36
6.6199316e+00,2.2539056e-01,1.5514613e-02
6.5552715e+00,2.2561566e-01,1.5470298e-02
9.1206065e+00,2.2572183e-01,1.5709294e-03
8.0720816e+00,2.2588599e-01,7.6701067e-03
5.7276600e+00,2.2656901e-01,2.1550320e-02
3.8179712e+00,2.2659221e-01,1.1643660e-05
6.4427709e+00,2.2679872e-01,1.5486187e-02
3.9319614e+00,2.2720190e-01,1.1613989e-05
3.7087129e+00,2.2739325e-01,1.2151254e-05
6.3261167e+00,2.2742711e-01,1.6145097e-02
7.1262023e+00,2.2776199e-01,1.3891337e-02
5.6136640e+00,2.2802355e-01,2.4283213e-02
4.0470707e+00,2.2806584e-01,1.1439705e-05
6.9052978e+00,2.2882395e-01,1.3808155e-02
6.7757615e+00,2.2893452e-01,1.4665349e-02
4.2852742e+00,2.2904125e-01,1.6335950e-05
4.4015433e+00,2.2915858e-01,3.4949705e-05
3.0702371e+00,2.3040758e-01,1.1772739e-05
7.2385896e+00,2.3049583e-01,1.3708613e-02
8.4209656e+00,2.3096579e-01,4.7289722e-03
8.8858066e+00,2.3139942e-01,2.2997034e-03
4.5150304e+00,2.3153294e-01,1.1790527e-04
8.3035332e+00,2.3170219e-01,5.6623741e-03
6.0221870e+00,2.3198768e-01,1.8748000e-02
7.0167321e+00,2.3272884e-01,1.4288592e-02
7.9436938e+00,2.3277669e-01,9.0890367e-03
7.5752846e+00,2.3284010e-01,1.1927111e-02
7.3495207e+00,2.3368721e-01,1.3367969e-02
7.4604607e+00,2.3387332e-01,1.2719755e-02
7.6928560e+00,2.3490117e-01,1.1212402e-02
4.6297257e+00,2.3522377e-01,4.7016477e-04
1.6204015e+00,2.3586410e-01,1.2710076e-35
7.8153389e+00,2.3696739e-01,1.0316570e-02
5.9165387e+00,2.3758127e-01,1.9951069e-02
8.9945318e+00,2.3784742e-01,1.8835799e-03
5.8190690e+00,2.3941597e-01,2.1408261e-02
1.9323804e+00,2.3994125e-01,1.6234346e-35
1.8653144e+00,2.4029647e-01,1.5552908e-35
6.6811219e-01,2.4118391e-01,1.1933077e-35
9.9290547e+00,2.4172039e-01,1.2825236e-03
4.7441192e+00,2.4398852e-01,2.2923973e-03
1.7349680e+00,2.4497400e-01,1.3757362e-35
9.7621845e+00,2.4501402e-01,1.3352397e-03
5.1844828e+00,2.4540939e-01,2.7469580e-02
1.1494052e+00,2.4590458e-01,1.0605081e-35
5.2949759e+00,2.4636597e-01,3.1219238e-02
3.5277031e+00,2.4715957e-01,1.2762235e-05
1.4987106e+00,2.4782642e-01,1.2246654e-35
5.4994529e+00,2.4849589e-01,2.7846738e-02
1.2677025e+00,2.4854541e-01,1.0854266e-35
3.3013519e+00,2.5051837e-01,1.3690687e-05
7.2122919e-01,2.5102671e-01,1.1416398e-35
3.6499763e+00,2.5111811e-01,1.2134364e-05
9.8659530e+00,2.5207811e-01,1.3278870e-03
1.3831865e+00,2.5244048e-01,1.1016658e-35
9.6520114e+00,2.5255213e-01,1.2615485e-03
5.0853967e+00,2.5260525e-01,2.0934999e-02
9.1854330e+00,2.5288575e-01,1.5399516e-03
3.1855308e+00,2.5290293e-01,1.3605487e-05
3.8750953e+00,2.5313935e-01,1.1492154e-05
6.3829805e+00,2.5336053e-01,1.6186525e-02
9.3000913e+00,2.5339545e-01,1.5329599e-03
9.4176408e+00,2.5358532e-01,1.2427382e-03
5.4014280e+00,2.5362169e-01,3.1141610e-02
9.5356341e+00,2.5375342e-01,1.2646667e-03
8.7238980e+00,2.5409984e-01,3.3080093e-03
1.0342340e+00,2.5418203e-01,1.0963317e-35
8.6088436e+00,2.5461182e-01,3.8430491e-03
5.6799847e+00,2.5503322e-01,2.4533418e-02
5.6175626e-01,2.5508475e-01,1.2010637e-35
4.1055368e+00,2.5537651e-01,1.1150050e-05
6.8459911e+00,2.5634446e-01,1.4702306e-02
3.4123348e+00,2.5664147e-01,1.2963421e-05
8.1367705e+00,2.5688570e-01,7.6698468e-03
4.8622031e+00,2.5706851e-01,6.1032348e-03
7.0752028e+00,2.5922009e-01,1.4427494e-02
8.4876022e+00,2.5987066e-01,4.7873533e-03
6.2623955e+00,2.5997490e-01,1.6822914e-02
9.1726861e-01,2.6028676e-01,1.1303089e-35
6.5066004e+00,2.6065661e-01,1.6473157e-02
4.2234752e+00,2.6069665e-01,1.1875505e-05
8.8338348e+00,2.6075088e-01,2.7427251e-03
3.7612294e+00,2.6085473e-01,1.1493435e-05
4.3396069e+00,2.6100820e-01,1.7110384e-05
7.1873998e+00,2.6130747e-01,1.4128853e-02
8.2520651e+00,2.6132784e-01,6.5987845e-03
4.9808929e+00,2.6146690e-01,1.3907623e-02
3.6647849e-01,2.6189835e-01,1.0895095e-35
3.9897231e+00,2.6232902e-01,1.0819757e-05
4.4546152e+00,2.6269569e-01,3.7620803e-05
8.0100505e+00,2.6275079e-01,9.1527909e-03
5.9655904e+00,2.6395214e-01,2.0345018e-02
6.9644547e+00,2.6450292e-01,1.5073137e-02
7.2990109e+00,2.6489171e-01,1.3940771e-02
7.5212309e+00,2.6499871e-01,1.2888798e-02
7.6357458e+00,2.6528789e-01,1.2071587e-02
9.0613822e+00,2.6537453e-01,1.7765176e-03
8.3659543e+00,2.6557530e-01,5.7099767e-03
4.5695703e+00,2.6633516e-01,1.2981744e-04
7.4088483e+00,2.6641919e-01,1.3552145e-02
8.1141653e-01,2.6688152e-01,1.1430600e-35
6.1245520e+00,2.6692528e-01,1.9050280e-02
5.7783626e+00,2.6711809e-01,2.1935251e-02
5.5583282e+00,2.6726391e-01,2.8251537e-02
7.8808361e+00,2.6793708e-01,1.0503454e-02
1.6756804e+00,2.6809427e-01,1.3021762e-35
6.0629133e+00,2.6821587e-01,1.9097791e-02
7.7542126e+00,2.6874731e-01,1.1356862e-02
8.9410061e+00,2.6891297e-01,2.2162732e-03
3.1280758e-01,2.7025457e-01,1.0996241e-35
4.6033365e-01,2.7039176e-01,1.1716765e-35
6.6519287e+00,2.7120141e-01,1.6997081e-02
4.6845384e+00,2.7124791e-01,5.7470842e-04
5.8693922e+00,2.7212413e-01,2.1529725e-02
1.9712615e-01,2.7256556e-01,9.0248774e-36
6.7211940e+00,2.7456850e-01,1.6913500e-02
1.4252707e-01,2.7474295e-01,9.0396696e-36
5.2362816e+00,2.7744445e-01,2.7582563e-02
2.9792070e-02,2.7779864e-01,7.5362285e-36
1.5590152e+00,2.7820503e-01,1.1966168e-35
5.3491617e+00,2.7834839e-01,3.1061156e-02
5.1302743e+00,2.7869167e-01,2.0916585e-02
6.2212903e-01,2.8120459e-01,1.1695342e-35
4.7996900e+00,2.8160495e-01,2.3252707e-03
5.4521603e+00,2.8203050e-01,3.1080231e-02
1.2114157e+00,2.8281900e-01,1.0459599e-35
1.0938171e+00,2.8563871e-01,1.0934123e-35
1.4431389e+00,2.8661425e-01,1.1176960e-35
5.0307113e+00,2.8744856e-01,1.3784120e-02
1.3280636e+00,2.8812177e-01,1.0801057e-35
4.9174994e+00,2.8981289e-01,6.1739903e-03
3.0392943e+00,2.9187642e-01,1.0202236e-05
9.7752376e-01,2.9229864e-01,1.0880575e-35
7.5548749e-01,2.9455245e-01,1.1315201e-35
5.1095138e-01,2.9543794e-01,1.1949483e-35
8.6115473e-01,2.9563924e-01,1.1377967e-35
1.9658210e+00,2.9788174e-01,1.3916681e-35
9.9665965e+00,2.9790345e-01,1.2283895e-03
1.8317814e+00,2.9830589e-01,1.4305754e-35
1.7724175e+00,2.9979601e-01,1.3720691e-35
4.0715166e-01,3.0235872e-01,1.1555199e-35
9.7710249e+00,3.0757317e-01,1.3476882e-03
3.4130444e+00,3.1368867e-01,1.1766745e-05
3.5276431e+00,3.1400405e-01,1.0884266e-05
3.1832566e+00,3.1406377e-01,1.2994239e-05
9.8336453e+00,3.1504565e-01,1.3536073e-03
3.6442433e+00,3.1592397e-01,9.7757147e-06
2.2746243e-01,3.1900289e-01,1.0201341e-35
9.6590054e+00,3.1914633e-01,1.3151163e-03
3.7605395e+00,3.1936852e-01,9.0016661e-06
9.1939114e+00,3.1942933e-01,1.5933600e-03
2.8558134e-01,3.1981008e-01,1.0942185e-35
9.3083343e+00,3.1992970e-01,1.5000363e-03
6.2609302e+00,3.2002496e-01,2.2857439e-02
9.4251719e+00,3.2022454e-01,1.2350643e-03
3.8750208e+00,3.2032431e-01,9.1247376e-06
9.5429322e+00,3.2040421e-01,1.3395762e-03
8.6119049e+00,3.2052371e-01,4.7909297e-03
3.2971034e+00,3.2076662e-01,1.2420271e-05
3.9902109e+00,3.2112014e-01,9.1623547e-06
8.7273489e+00,3.2119971e-01,3.9581328e-03
6.5063915e+00,3.2165968e-01,2.1539453e-02
4.1055765e+00,3.2241969e-01,9.7848979e-06
6.3822711e+00,3.2250089e-01,2.2113074e-02
6.9654901e+00,3.2308598e-01,2.0558702e-02
5.6828498e+00,3.2364811e-01,3.0859992e-02
8.1395475e+00,3.2368984e-01,1.0192492e-02
7.0818263e+00,3.2371823e-01,2.0139429e-02
8.4923770e+00,3.2402209e-01,5.9367952e-03
5.9823978e+00,3.2418457e-01,2.4118000e-02
4.2205517e+00,3.2445441e-01,1.0030210e-05
6.8462750e+00,3.2514613e-01,2.1110836e-02
