Points:0,Points:1,C
8.8458898e+00,9.2917624e-01,3.2375556e-11
8.9627222e+00,9.2920150e-01,4.9686763e-12
9.3136488e+00,9.2926383e-01,1.8816714e-14
8.4952471e+00,9.2927827e-01,1.1224733e-08
6.0311372e+00,9.2929564e-01,1.7309781e-03
9.5476784e+00,9.2931308e-01,1.4154403e-15
8.3786915e+00,9.2931516e-01,7.5254981e-08
9.4307025e+00,9.2934761e-01,3.4704666e-15
9.6647496e+00,9.2934812e-01,2.1176603e-15
8.2618551e+00,9.2943939e-01,4.8321203e-07
8.1449267e+00,9.3027398e-01,2.7579413e-06
8.0264276e+00,9.3365064e-01,1.2079673e-05
6.1486510e+00,9.3605966e-01,6.0100379e-04
7.2016731e+00,9.3835473e-01,2.8801944e-04
7.0847534e+00,9.3837081e-01,3.1991454e-04
7.3186821e+00,9.3837211e-01,2.5892811e-04
7.4357415e+00,9.3848062e-01,2.2613320e-04
7.9073276e+00,9.3925960e-01,3.8255765e-05
6.9677275e+00,9.3955335e-01,3.3618112e-04
7.5530949e+00,9.4048582e-01,1.8508765e-04
9.9411203e+00,9.4056430e-01,5.2651161e-15
6.2677508e+00,9.4077911e-01,3.6391572e-04
6.8512593e+00,9.4112725e-01,3.4671675e-04
7.6706572e+00,9.4285662e-01,1.3192521e-04
6.7357958e+00,9.4289609e-01,3.4407041e-04
7.7883737e+00,9.4328996e-01,8.5289946e-05
3.0691678e+00,9.4339004e-01,3.3274756e-02
6.6203751e+00,9.4363577e-01,3.3028641e-04
6.5046780e+00,9.4373944e-01,3.5461098e-04
6.3882168e+00,9.4376824e-01,3.3651085e-04
1.9531158e-01,9.4413711e-01,7.2681088e-24
2.9581368e-02,9.4634473e-01,7.0941513e-24
3.2396239e+00,9.4703588e-01,3.6788699e-02
1.6776644e+00,9.4922839e-01,1.3181573e-23
3.5808526e+00,9.4993352e-01,3.9305904e-02
1.8658856e+00,9.4995443e-01,1.8520015e-23
3.4653794e+00,9.5016656e-01,4.0821489e-02
1.9323097e+00,9.5043964e-01,2.8160003e-23
3.3495300e+00,9.5048381e-01,3.8964714e-02
3.9287362e+00,9.5049757e-01,3.8112828e-02
4.0438275e+00,9.5083505e-01,3.7735592e-02
3.8133111e+00,9.5092558e-01,3.9474782e-02
3.6974050e+00,9.5106980e-01,3.8037538e-02
4.1586222e+00,9.5118126e-01,3.9416537e-02
4.2729777e+00,9.5197199e-01,3.9408743e-02
4.3869277e+00,9.5353445e-01,3.9669428e-02
1.4325282e-01,9.5360186e-01,6.8419417e-24
4.5006601e+00,9.5442351e-01,3.9051991e-02
4.6143008e+00,9.5497365e-01,4.1258829e-02
3.1333691e+00,9.5511599e-01,3.4560138e-02
4.7273059e+00,9.5548841e-01,4.0995766e-02
5.8566132e+00,9.5588404e-01,4.7667696e-03
4.8401837e+00,9.5608620e-01,3.9438681e-02
4.9529676e+00,9.5683513e-01,3.7605422e-02
5.7420882e+00,9.5693286e-01,6.9861114e-03
5.0653925e+00,9.5742229e-01,3.3753199e-02
5.1777532e+00,9.5821286e-01,2.8275618e-02
1.7378987e+00,9.5863420e-01,1.3007143e-23
1.5632412e+00,9.5879626e-01,1.4227512e-23
5.6281524e+00,9.5945684e-01,9.7583548e-03
5.2905811e+00,9.5971360e-01,2.2854281e-02
5.9732607e+00,9.5974006e-01,3.2350878e-03
9.8352444e+00,9.6061553e-01,4.1090479e-15
5.4037475e+00,9.6119782e-01,1.7269437e-02
5.5163853e+00,9.6154177e-01,1.3598467e-02
9.7212579e+00,9.6211310e-01,2.2959849e-15
1.4467166e+00,9.6232918e-01,1.5379731e-23
8.6706677e+00,9.6286937e-01,1.2233140e-09
8.7874640e+00,9.6287921e-01,1.6302266e-10
8.9042737e+00,9.6290880e-01,2.4046498e-11
9.1380168e+00,9.6292350e-01,5.3165849e-13
9.0211232e+00,9.6293470e-01,3.4222464e-12
8.5537855e+00,9.6295200e-01,9.0870357e-09
9.2550322e+00,9.6298342e-01,7.1234085e-14
8.3206325e+00,9.6301436e-01,4.0761284e-07
8.4371113e+00,9.6303925e-01,6.1396589e-08
9.3721100e+00,9.6310942e-01,9.9735541e-15
9.4891049e+00,9.6314264e-01,1.8442468e-15
9.6061240e+00,9.6314700e-01,1.2199852e-15
8.2037772e+00,9.6324891e-01,2.4482801e-06
1.3295039e+00,9.6350147e-01,1.5769870e-23
1.2126169e+00,9.6355580e-01,1.5017908e-23
1.0961810e+00,9.6363384e-01,1.5531904e-23
9.8034025e-01,9.6414276e-01,1.4973073e-23
6.3295280e-01,9.6414882e-01,1.3592822e-23
8.6460074e-01,9.6481588e-01,1.4660044e-23
2.9497249e-01,9.6489355e-01,8.2495039e-24
8.0864802e+00,9.6498490e-01,1.1343070e-05
7.4878095e-01,9.6500133e-01,1.4939323e-23
5.1813136e-01,9.6550299e-01,1.2704357e-23
4.0394523e-01,9.6722646e-01,1.0290767e-23
6.0925812e+00,9.6769065e-01,1.5830953e-03
7.9676838e+00,9.6948130e-01,3.6985373e-05
6.2099762e+00,9.7314632e-01,5.3174717e-04
7.1432338e+00,9.7341293e-01,3.1761627e-04
7.3772993e+00,9.7353555e-01,2.6657279e-04
7.0264463e+00,9.7355797e-01,3.4263366e-04
7.2602408e+00,9.7356303e-01,2.9230857e-04
7.4944886e+00,9.7448034e-01,2.3084303e-04
6.9095959e+00,9.7468137e-01,3.5753039e-04
7.8484129e+00,9.7503684e-01,8.5003803e-05
6.7937124e+00,9.7585126e-01,3.5578583e-04
7.6119051e+00,9.7653109e-01,1.8622598e-04
6.3298381e+00,9.7675581e-01,3.4286427e-04
6.6781931e+00,9.7709852e-01,3.5591936e-04
6.5625604e+00,9.7715872e-01,3.4641106e-04
7.7297003e+00,9.7735029e-01,1.3346208e-04
6.4469921e+00,9.7747192e-01,3.6097355e-04
1.6268542e+00,9.8829233e-01,1.3480288e-23
2.4063203e-01,9.9238911e-01,6.6928131e-24
1.5056863e+00,9.9411520e-01,1.4579172e-23
1.3883357e+00,9.9624611e-01,1.5534891e-23
1.2712311e+00,9.9682807e-01,1.5421816e-23
1.1545972e+00,9.9683878e-01,1.5576220e-23
1.0385625e+00,9.9723298e-01,1.4811705e-23
9.2275230e-01,9.9788180e-01,1.4832369e-23
5.7612713e-01,9.9868452e-01,1.2483344e-23
6.9134220e-01,9.9871222e-01,1.3585138e-23
8.0710882e-01,9.9872961e-01,1.4210605e-23
9.9648752e+00,9.9890043e-01,4.6723515e-15
4.6173863e-01,1.0011753e+00,1.0625963e-23
1.8351703e+00,1.0019288e+00,1.7630716e-23
3.0306026e+00,1.0019557e+00,3.0787758e-02
6.0353828e-02,1.0027778e+00,2.5167480e-24
3.4843782e-01,1.0030022e+00,8.3232676e-24
1.7672948e+00,1.0046436e+00,1.3533639e-23
1.2144463e-01,1.0077017e+00,2.5061232e-24
3.2446916e+00,1.0100096e+00,3.7191976e-02
1.9664299e+00,1.0107830e+00,3.0444836e-23
3.1489125e+00,1.0154519e+00,3.5105597e-02
3.3510392e+00,1.0156065e+00,3.9188012e-02
3.9285216e+00,1.0171005e+00,3.6246548e-02
3.4650607e+00,1.0173262e+00,4.0660603e-02
4.0433641e+00,1.0175297e+00,3.6752031e-02
3.5811997e+00,1.0177157e+00,3.8115342e-02
3.8131562e+00,1.0177751e+00,3.6962718e-02
3.6972787e+00,1.0181968e+00,3.7787387e-02
4.1580151e+00,1.0186195e+00,3.7716415e-02
4.2724138e+00,1.0195543e+00,3.7741065e-02
4.3864279e+00,1.0198250e+00,3.8236792e-02
4.5001048e+00,1.0205251e+00,4.0018346e-02
4.7268841e+00,1.0207047e+00,4.1991957e-02
4.6135941e+00,1.0208116e+00,4.1399911e-02
4.8398846e+00,1.0212353e+00,4.1652728e-02
4.9526003e+00,1.0217583e+00,3.9969200e-02
5.7421053e+00,1.0222852e+00,7.6745725e-03
5.0650772e+00,1.0223174e+00,3.6079371e-02
9.8299081e+00,1.0224001e+00,3.0373117e-15
5.8577969e+00,1.0228507e+00,5.4946273e-03
5.1774146e+00,1.0231048e+00,3.0566867e-02
5.6279145e+00,1.0242335e+00,1.0782302e-02
5.2899456e+00,1.0245468e+00,2.4863915e-02
5.4029125e+00,1.0258834e+00,1.8929360e-02
5.5152544e+00,1.0260394e+00,1.5113126e-02
5.9769965e+00,1.0289818e+00,4.1496977e-03
9.7211581e+00,1.0297868e+00,1.8121829e-15
8.6706722e+00,1.0302895e+00,1.5080279e-09
8.7874432e+00,1.0302961e+00,1.9131510e-10
8.9042362e+00,1.0303378e+00,2.6039531e-11
8.5539063e+00,1.0303697e+00,1.1639045e-08
9.0210894e+00,1.0304059e+00,3.5960751e-12
8.3210379e+00,1.0304061e+00,6.0175717e-07
8.4374514e+00,1.0304176e+00,8.6022429e-08
8.2043651e+00,1.0304562e+00,3.8331428e-06
9.1379990e+00,1.0304666e+00,5.3619624e-13
9.2549499e+00,1.0305357e+00,7.3442139e-14
9.3719287e+00,1.0306416e+00,9.7009565e-15
9.4889580e+00,1.0307259e+00,1.6386608e-15
9.6060268e+00,1.0307941e+00,9.6233492e-16
8.0873130e+00,1.0317866e+00,1.8356946e-05
7.9692071e+00,1.0350322e+00,6.0791176e-05
6.0971471e+00,1.0372646e+00,2.5205298e-03
3.2013890e+00,1.0372651e+00,3.6710065e-02
7.8508645e+00,1.0415793e+00,1.3799344e-04
6.2153332e+00,1.0426479e+00,8.9574777e-04
7.0264172e+00,1.0428972e+00,5.0147836e-04
7.1432179e+00,1.0429477e+00,5.0973287e-04
7.2601921e+00,1.0431051e+00,4.8231212e-04
6.9097151e+00,1.0431634e+00,5.0672703e-04
7.3773447e+00,1.0432775e+00,4.4783947e-04
6.7935943e+00,1.0437240e+00,5.1269789e-04
6.5625544e+00,1.0439332e+00,4.9095452e-04
6.6780812e+00,1.0439510e+00,4.9146271e-04
7.4946034e+00,1.0441279e+00,3.8178314e-04
6.4473411e+00,1.0444104e+00,4.5647222e-04
6.3316492e+00,1.0444362e+00,4.8144998e-04
3.2984250e+00,1.0448470e+00,3.8601146e-02
7.7299393e+00,1.0448815e+00,2.1843655e-04
7.6118769e+00,1.0452897e+00,3.1700338e-04
3.4085931e+00,1.0496782e+00,4.0395292e-02
3.9858813e+00,1.0505795e+00,3.6449472e-02
3.8708477e+00,1.0506219e+00,3.5924655e-02
3.5230881e+00,1.0511498e+00,3.8044942e-02
3.6392066e+00,1.0514704e+00,3.7319115e-02
4.1005425e+00,1.0515835e+00,3.7499135e-02
3.7552355e+00,1.0516192e+00,3.6948640e-02
4.2150363e+00,1.0530338e+00,3.8058612e-02
4.3292553e+00,1.0534701e+00,3.7711790e-02
4.7832839e+00,1.0535743e+00,4.1805835e-02
4.4430964e+00,1.0536761e+00,3.8604016e-02
4.6701260e+00,1.0536866e+00,4.0408154e-02
4.5567157e+00,1.0539891e+00,4.0589569e-02
4.8961353e+00,1.0540090e+00,4.2041890e-02
5.0087150e+00,1.0544929e+00,3.9574822e-02
5.1210829e+00,1.0550602e+00,3.5400274e-02
5.8005196e+00,1.0556325e+00,7.6543239e-03
5.6849192e+00,1.0557048e+00,1.0766317e-02
1.6284064e+00,1.0557434e+00,1.3271409e-23
5.2333423e+00,1.0560411e+00,3.0590858e-02
9.7727391e+00,1.0563581e+00,2.0707701e-15
3.0772460e-02,1.0564331e+00,1.4535835e-25
5.3460503e+00,1.0574559e+00,2.4371845e-02
5.5712971e+00,1.0576728e+00,1.5061203e-02
5.4589079e+00,1.0582934e+00,1.9007581e-02
9.9320328e+00,1.0593693e+00,4.1410054e-15
5.9186134e+00,1.0595829e+00,5.5403798e-03
1.5064236e+00,1.0601983e+00,1.3750099e-23
3.0616248e+00,1.0610585e+00,3.0155463e-02
1.4488784e-01,1.0613570e+00,1.2959222e-24
1.8615755e+00,1.0614389e+00,1.8899375e-23
1.3888443e+00,1.0618551e+00,1.3343142e-23
2.4133441e-01,1.0618952e+00,1.3733722e-24
3.1157334e+00,1.0628287e+00,3.4253719e-02
1.7509999e+00,1.0630031e+00,1.2879088e-23
1.2716844e+00,1.0631526e+00,1.4061337e-23
1.1552419e+00,1.0634981e+00,1.3410333e-23
8.7290694e+00,1.0639822e+00,1.1351259e-09
8.6123500e+00,1.0639976e+00,8.9678732e-09
8.8458314e+00,1.0640222e+00,1.3716423e-10
1.0392298e+00,1.0640314e+00,1.2622586e-23
8.2628483e+00,1.0640385e+00,3.3535187e-06
8.4957079e+00,1.0640744e+00,6.8103305e-08
8.3794369e+00,1.0640853e+00,4.9487341e-07
8.9626509e+00,1.0641017e+00,1.8343993e-11
9.0795287e+00,1.0641902e+00,2.4730905e-12
9.1964429e+00,1.0642570e+00,3.0470497e-13
8.1463473e+00,1.0642830e+00,1.6992624e-05
9.3133853e+00,1.0643483e+00,3.2613336e-14
9.4303743e+00,1.0644630e+00,4.0600346e-15
9.5474343e+00,1.0645434e+00,8.0414723e-16
9.6645526e+00,1.0646690e+00,9.7220345e-16
9.2334189e-01,1.0647844e+00,1.1867034e-23
9.8718174e+00,1.0653470e+00,3.4819957e-15
8.0771512e-01,1.0656985e+00,1.0370599e-23
8.0287836e+00,1.0660032e+00,5.9671548e-05
6.9229574e-01,1.0666219e+00,8.9602292e-24
5.7737470e-01,1.0672622e+00,7.1291000e-24
6.0394390e+00,1.0681113e+00,3.9538053e-03
4.6303520e-01,1.0692913e+00,5.0944613e-24
1.9264110e+00,1.0698079e+00,3.3504961e-23
7.9113025e+00,1.0713530e+00,1.3978060e-04
3.4991051e-01,1.0717648e+00,3.0460761e-24
6.1585739e+00,1.0751352e+00,2.4437618e-03
7.0847085e+00,1.0772448e+00,5.1299412e-04
6.6202572e+00,1.0772627e+00,5.1789106e-04
7.7910642e+00,1.0773637e+00,2.2378028e-04
6.9678176e+00,1.0773745e+00,5.0250600e-04
7.2016085e+00,1.0774316e+00,5.2479256e-04
6.5050209e+00,1.0774524e+00,4.8309760e-04
6.8512604e+00,1.0774820e+00,5.4247114e-04
6.7355659e+00,1.0776213e+00,5.1245790e-04
7.3186787e+00,1.0776560e+00,4.9083130e-04
7.4359015e+00,1.0778700e+00,4.6738238e-04
6.2749189e+00,1.0779611e+00,7.6662911e-04
6.3903768e+00,1.0783871e+00,4.6663414e-04
7.5531814e+00,1.0788920e+00,3.8489323e-04
7.6708680e+00,1.0791465e+00,3.1758746e-04
1.9645788e-01,1.0853840e+00,1.1698439e-24
1.6907291e+00,1.0892496e+00,1.1736349e-23
1.5655307e+00,1.0923304e+00,1.3274546e-23
1.4479625e+00,1.0940213e+00,1.3702089e-23
1.3304658e+00,1.0954351e+00,1.3524142e-23
1.2137149e+00,1.0965397e+00,1.3634629e-23
1.0974930e+00,1.0970916e+00,1.2498583e-23
3.2018520e+00,1.0973736e+00,3.7098493e-02
9.8159712e-01,1.0978438e+00,1.1830219e-23
8.6579663e-01,1.0986874e+00,1.0227581e-23
7.5034080e-01,1.0998799e+00,8.9339615e-24
1.8124264e+00,1.1005937e+00,1.7839504e-23
6.3515390e-01,1.1006362e+00,6.9774146e-24
5.2067550e-01,1.1021966e+00,5.0269021e-24
2.9714756e-01,1.1031622e+00,1.4067881e-24
4.0671449e-01,1.1041049e+00,3.0539332e-24
3.3005729e+00,1.1083351e+00,3.9453475e-02
6.0285523e-02,1.1128021e+00,7.6709911e-26
1.1331009e-01,1.1128021e+00,1.1535756e-25
3.1497951e+00,1.1130996e+00,3.5239063e-02
3.4090432e+00,1.1158091e+00,4.1182074e-02
9.7814267e+00,1.1158373e+00,1.9576363e-15
3.9857068e+00,1.1170778e+00,3.8997337e-02
3.8708157e+00,1.1172502e+00,3.8130808e-02
3.0310222e+00,1.1179263e+00,3.0497655e-02
3.7551724e+00,1.1179425e+00,3.7657985e-02
3.5232314e+00,1.1182089e+00,3.8201956e-02
3.6391344e+00,1.1185070e+00,3.7695488e-02
4.1004106e+00,1.1187692e+00,3.9751804e-02
4.7830573e+00,1.1187946e+00,4.2315766e-02
4.8959749e+00,1.1189409e+00,4.1952050e-02
9.9671576e+00,1.1192924e+00,3.6394618e-15
5.0084351e+00,1.1193842e+00,4.0415091e-02
4.6702489e+00,1.1196526e+00,4.0286261e-02
5.1207701e+00,1.1199214e+00,3.7450712e-02
4.5568819e+00,1.1204267e+00,3.8959072e-02
5.2329887e+00,1.1207023e+00,3.2098821e-02
4.4427514e+00,1.1209635e+00,3.8906403e-02
5.6850033e+00,1.1210044e+00,1.1743169e-02
4.2148334e+00,1.1211908e+00,3.9405050e-02
4.3288462e+00,1.1214657e+00,3.8501001e-02
5.3454588e+00,1.1216837e+00,2.6481676e-02
5.5713079e+00,1.1221039e+00,1.6359793e-02
5.4582889e+00,1.1221245e+00,2.0494530e-02
5.8014985e+00,1.1222337e+00,8.3918630e-03
9.8408781e+00,1.1238399e+00,2.6897028e-15
5.9231089e+00,1.1293858e+00,5.9817431e-03
1.9599811e+00,1.1304534e+00,3.7201900e-23
8.7290634e+00,1.1313299e+00,1.2969515e-09
8.2630967e+00,1.1313374e+00,4.9716604e-06
8.6124442e+00,1.1313414e+00,1.0896686e-08
8.4959525e+00,1.1313623e+00,8.6307396e-08
8.3795678e+00,1.1313972e+00,6.7929544e-07
8.8457856e+00,1.1313973e+00,1.4834491e-10
8.1465309e+00,1.1315043e+00,2.6407958e-05
8.9626011e+00,1.1315570e+00,1.9107051e-11
9.0794954e+00,1.1316670e+00,2.5761056e-12
9.1964072e+00,1.1317688e+00,2.9968155e-13
9.3132879e+00,1.1318575e+00,3.0473910e-14
9.4302625e+00,1.1319942e+00,3.6076614e-15
9.5473324e+00,1.1321319e+00,6.4014282e-16
8.0292451e+00,1.1332821e+00,9.4816274e-05
3.2473025e+00,1.1336061e+00,3.8928684e-02
9.6702636e+00,1.1360012e+00,7.7653919e-16
6.0443079e+00,1.1395135e+00,4.5869544e-03
7.9101400e+00,1.1406137e+00,2.1989751e-04
6.1613544e+00,1.1436395e+00,3.8179233e-03
6.6202043e+00,1.1439234e+00,5.7491652e-04
6.5051649e+00,1.1441043e+00,5.0265289e-04
6.7350288e+00,1.1447870e+00,6.1807710e-04
6.3908176e+00,1.1449053e+00,6.2170065e-04
3.3536373e+00,1.1452254e+00,4.0723239e-02
7.7910415e+00,1.1452633e+00,3.4942463e-04
6.2767418e+00,1.1454579e+00,1.5393476e-03
7.0843610e+00,1.1455940e+00,7.2905210e-04
6.8505528e+00,1.1457106e+00,6.9120300e-04
7.2014352e+00,1.1457947e+00,7.5412079e-04
6.9671479e+00,1.1458848e+00,6.6037699e-04
7.3185269e+00,1.1460483e+00,7.3397847e-04
7.4357674e+00,1.1462916e+00,7.0314802e-04
7.5530679e+00,1.1467350e+00,5.8173495e-04
7.6708174e+00,1.1467949e+00,5.1031000e-04
3.9283151e+00,1.1502270e+00,3.8391811e-02
3.4656541e+00,1.1505163e+00,3.9216827e-02
3.8130612e+00,1.1507266e+00,3.9130701e-02
4.0430577e+00,1.1512136e+00,3.9664989e-02
4.8394976e+00,1.1513875e+00,4.2337219e-02
3.6971435e+00,1.1515567e+00,3.7460797e-02
4.9521599e+00,1.1515814e+00,4.1531551e-02
3.5812708e+00,1.1518114e+00,3.8310578e-02
4.7267803e+00,1.1518910e+00,4.1013042e-02
5.0644845e+00,1.1520698e+00,4.0385101e-02
5.1767482e+00,1.1526271e+00,3.7631704e-02
4.6138832e+00,1.1532153e+00,3.8431122e-02
5.2890006e+00,1.1534358e+00,3.1663995e-02
5.4017020e+00,1.1539423e+00,2.6695057e-02
4.1576803e+00,1.1539621e+00,3.9653449e-02
5.6280094e+00,1.1539641e+00,1.6114615e-02
5.7431682e+00,1.1541859e+00,1.1742669e-02
4.4999260e+00,1.1542502e+00,3.9315251e-02
5.5146463e+00,1.1543015e+00,2.0500723e-02
1.8120920e+00,1.1547138e+00,1.8238630e-23
4.3856738e+00,1.1551080e+00,3.8180466e-02
4.2718019e+00,1.1557070e+00,3.8958837e-02
1.9617637e-01,1.1566243e+00,9.9486596e-26
5.8632713e+00,1.1592548e+00,8.2928092e-03
1.5660169e+00,1.1595376e+00,1.1357785e-23
1.4484903e+00,1.1604135e+00,1.1424803e-23
9.7355567e+00,1.1605983e+00,1.0276304e-15
1.3311719e+00,1.1617419e+00,1.1099679e-23
1.6911999e+00,1.1629584e+00,1.0800110e-23
1.2143445e+00,1.1631725e+00,1.1022242e-23
1.0981306e+00,1.1640061e+00,9.7429362e-24
9.8211220e-01,1.1647731e+00,8.5550849e-24
8.2047970e+00,1.1649764e+00,2.4187414e-05
8.6707605e+00,1.1649809e+00,8.1580620e-09
8.5542451e+00,1.1650014e+00,6.6534138e-08
8.3214171e+00,1.1650169e+00,4.2145814e-06
8.4378268e+00,1.1650174e+00,5.4207889e-07
8.7873914e+00,1.1650190e+00,9.2416390e-10
8.9041406e+00,1.1651683e+00,1.0433335e-10
9.0210065e+00,1.1653380e+00,1.2524532e-11
9.1379302e+00,1.1654552e+00,1.2724170e-12
9.2548169e+00,1.1655567e+00,1.0848880e-13
8.6627325e-01,1.1656023e+00,6.8703834e-24
9.3717195e+00,1.1656819e+00,1.0826993e-14
9.4887442e+00,1.1658456e+00,1.2536607e-15
8.0879580e+00,1.1662867e+00,9.2449066e-05
7.5087055e-01,1.1667420e+00,5.3278432e-24
2.9513062e-02,1.1674801e+00,2.9846150e-27
6.3587237e-01,1.1678416e+00,3.5692487e-24
2.9761726e-01,1.1684996e+00,2.5345164e-25
5.2146467e-01,1.1692756e+00,2.1342315e-24
1.4334693e-01,1.1695702e+00,6.6729077e-26
9.6116357e+00,1.1697149e+00,3.6066966e-16
5.9863610e+00,1.1701868e+00,5.7716142e-03
4.0708365e-01,1.1712155e+00,9.5934477e-25
7.9685061e+00,1.1715717e+00,2.1794005e-04
3.1324440e+00,1.1746995e+00,3.6079648e-02
9.8671317e+00,1.1766858e+00,2.2274983e-15
6.1047965e+00,1.1771711e+00,4.3123795e-03
6.5626455e+00,1.1772457e+00,5.7346181e-04
6.4479259e+00,1.1775805e+00,5.4191048e-04
6.6774913e+00,1.1777773e+00,5.8516349e-04
9.9331958e+00,1.1781160e+00,2.9523017e-15
6.3339129e+00,1.1784513e+00,1.2370823e-03
6.2199366e+00,1.1786490e+00,3.2465953e-03
7.8496794e+00,1.1787397e+00,3.5378216e-04
6.7923497e+00,1.1791184e+00,7.3800311e-04
7.1426971e+00,1.1796600e+00,8.0100365e-04
7.0254000e+00,1.1797566e+00,6.9372133e-04
7.2598670e+00,1.1798604e+00,7.6560415e-04
6.9083378e+00,1.1799022e+00,6.7092648e-04
7.3770588e+00,1.1800913e+00,7.7273356e-04
7.4943558e+00,1.1803925e+00,6.7483703e-04
7.7298661e+00,1.1804296e+00,5.0757209e-04
7.6117129e+00,1.1807813e+00,5.9591838e-04
3.0677798e+00,1.1812965e+00,3.3516502e-02
1.7511362e+00,1.1908320e+00,1.4237313e-23
1.9261852e+00,1.1908889e+00,3.9794802e-23
1.5074376e+00,1.1937976e+00,1.1402760e-23
1.3900782e+00,1.1945541e+00,1.1150327e-23
1.2730200e+00,1.1960924e+00,1.0809310e-23
1.6293634e+00,1.1966593e+00,1.0958743e-23
1.8610153e+00,1.1969575e+00,2.5393231e-23
1.1565091e+00,1.1970455e+00,9.7948900e-24
1.0403825e+00,1.1978752e+00,8.5039138e-24
2.4152260e-01,1.1984730e+00,1.0265894e-25
9.2433359e-01,1.1986286e+00,6.8680279e-24
3.2426236e+00,1.1987977e+00,3.9013357e-02
8.0872150e-01,1.1994756e+00,5.3132443e-24
6.9354396e-01,1.2006895e+00,3.5519308e-24
5.7888234e-01,1.2015466e+00,2.1532250e-24
4.6419354e-01,1.2034809e+00,9.7742195e-25
3.5074937e-01,1.2042129e+00,2.7602507e-25
3.3526028e+00,1.2105758e+00,3.9231311e-02
3.4655571e+00,1.2159629e+00,3.8336554e-02
4.8394535e+00,1.2161564e+00,4.2385626e-02
4.9519414e+00,1.2164216e+00,4.2113966e-02
3.9281108e+00,1.2164828e+00,3.7607896e-02
5.0641687e+00,1.2169156e+00,4.1635658e-02
3.8130802e+00,1.2170069e+00,3.8563211e-02
4.7271591e+00,1.2171104e+00,4.0984325e-02
5.1764309e+00,1.2174320e+00,3.9332541e-02
3.6973159e+00,1.2176649e+00,3.8375811e-02
4.0430253e+00,1.2179299e+00,3.9022587e-02
5.2887787e+00,1.2180058e+00,3.3679904e-02
3.5815581e+00,1.2180531e+00,3.9526251e-02
5.4014103e+00,1.2182800e+00,2.8358003e-02
5.5143994e+00,1.2185956e+00,2.1682979e-02
5.6277644e+00,1.2188457e+00,1.7089158e-02
4.6142119e+00,1.2190198e+00,3.9050699e-02
5.7441758e+00,1.2205769e+00,1.2626979e-02
4.1576284e+00,1.2210217e+00,3.8954440e-02
4.4999412e+00,1.2216665e+00,3.9195957e-02
9.7588715e+00,1.2218765e+00,8.4828024e-16
4.3853579e+00,1.2231698e+00,3.8911781e-02
4.2716437e+00,1.2234730e+00,3.8387310e-02
5.9273858e-02,1.2236076e+00,1.8557872e-27
3.1798220e+00,1.2241651e+00,3.6988462e-02
1.2008316e-01,1.2256976e+00,4.8114853e-27
5.8655531e+00,1.2274427e+00,8.3491729e-03
9.8309951e+00,1.2299614e+00,1.4440509e-15
8.6707792e+00,1.2322263e+00,9.0121718e-09
8.5543564e+00,1.2322380e+00,7.8262095e-08
8.4379798e+00,1.2322857e+00,6.9002939e-07
8.3215136e+00,1.2322877e+00,5.7296955e-06
8.7873461e+00,1.2323058e+00,9.9699719e-10
8.2048662e+00,1.2323399e+00,3.5133104e-05
8.9039418e+00,1.2324847e+00,1.0703443e-10
9.0208633e+00,1.2327268e+00,1.2822282e-11
9.1378986e+00,1.2329051e+00,1.2190456e-12
9.2547463e+00,1.2330228e+00,1.0223860e-13
9.3716365e+00,1.2331897e+00,9.7297987e-15
9.4886474e+00,1.2334069e+00,1.0341316e-15
8.0880953e+00,1.2340332e+00,1.4267509e-04
9.9660382e+00,1.2352941e+00,2.6633354e-15
9.6103526e+00,1.2379766e+00,2.4427189e-16
3.2948596e+00,1.2388771e+00,3.8217581e-02
5.9887080e+00,1.2389684e+00,5.9319032e-03
3.0367576e+00,1.2398407e+00,3.5479644e-02
7.9686922e+00,1.2403573e+00,3.2875736e-04
6.5625554e+00,1.2436701e+00,6.2708131e-04
6.4479259e+00,1.2438482e+00,7.9823201e-04
6.6769804e+00,1.2441250e+00,6.0404180e-04
6.3337808e+00,1.2443345e+00,2.8076091e-03
6.2201199e+00,1.2448383e+00,3.7493866e-03
6.1062871e+00,1.2449950e+00,4.3016689e-03
3.4079119e+00,1.2466061e+00,3.7719893e-02
7.8477976e+00,1.2470247e+00,5.4221241e-04
7.1422697e+00,1.2474571e+00,9.2343176e-04
7.2596448e+00,1.2476288e+00,8.8413650e-04
6.7913565e+00,1.2477057e+00,7.9527058e-04
7.0248320e+00,1.2477432e+00,7.7385126e-04
7.3769113e+00,1.2478600e+00,8.7696384e-04
6.9076293e+00,1.2480578e+00,6.9966612e-04
7.4942305e+00,1.2481929e+00,8.8835598e-04
7.7294192e+00,1.2482849e+00,7.5211711e-04
7.6116208e+00,1.2484253e+00,8.0456668e-04
4.8957123e+00,1.2485500e+00,4.1806975e-02
4.7833920e+00,1.2487829e+00,4.1023553e-02
5.0079008e+00,1.2490701e+00,4.1907159e-02
5.1201370e+00,1.2495721e+00,4.1937623e-02
3.8706305e+00,1.2497862e+00,3.6898490e-02
3.5234217e+00,1.2498972e+00,3.9546359e-02
3.9854701e+00,1.2500499e+00,3.8651517e-02
5.2324494e+00,1.2500772e+00,3.8919429e-02
3.7553639e+00,1.2503310e+00,3.8623850e-02
1.7671113e+00,1.2503476e+00,1.6805625e-23
5.3449451e+00,1.2505914e+00,3.3320628e-02
4.6709564e+00,1.2506766e+00,3.9875951e-02
